Frame,Landmark_0,Landmark_1,Landmark_2,Landmark_3,Landmark_4,Landmark_5,Landmark_6,Landmark_7,Landmark_8,Landmark_9,Landmark_10,Landmark_11,Landmark_12,Landmark_13,Landmark_14,Landmark_15,Landmark_16,Landmark_17,Landmark_18,Landmark_19,Landmark_20,Landmark_21,Landmark_22,Landmark_23,Landmark_24,Landmark_25,Landmark_26,Landmark_27,Landmark_28,Landmark_29,Landmark_30,Landmark_31,Landmark_32
21,"0.5705190896987915,0.27333909273147583","0.581610918045044,0.262572705745697","0.5900719165802002,0.26268118619918823","0.5972800850868225,0.2631223797798157","0.5587790012359619,0.2627081573009491","0.5496001243591309,0.2630923390388489","0.540884256362915,0.2636491358280182","0.6095777153968811,0.2705974876880646","0.5275916457176208,0.27135950326919556","0.5821163058280945,0.2870829403400421","0.5536215901374817,0.2870256304740906","0.6735485196113586,0.3457356095314026","0.47350209951400757,0.34966397285461426","0.7097796201705933,0.43349018692970276","0.4507894814014435,0.44049468636512756","0.7360531091690063,0.5178335309028625","0.42061647772789,0.5182094573974609","0.7357397079467773,0.5395581126213074","0.42832323908805847,0.5425151586532593","0.7236217260360718,0.5371293425559998","0.43620067834854126,0.53913414478302","0.7210389971733093,0.5306881666183472","0.4365323483943939,0.5320306420326233","0.6260492205619812,0.5149244070053101","0.516826868057251,0.5123456716537476","0.6152398586273193,0.6519635319709778","0.5332856774330139,0.6403019428253174","0.6055519580841064,0.7711035013198853","0.5514788627624512,0.7420278787612915","0.6028790473937988,0.7829281687736511","0.5656911134719849,0.7526553869247437","0.6164130568504333,0.8296765089035034","0.5153242349624634,0.7768242955207825"
22,"0.574351966381073,0.270893394947052","0.5867657661437988,0.2604347765445709","0.5951220989227295,0.2607090175151825","0.6020254492759705,0.2611924409866333","0.5632672309875488,0.26048678159713745","0.5537281632423401,0.26099103689193726","0.5448063611984253,0.2615165412425995","0.6156219244003296,0.2690393030643463","0.5321931838989258,0.2697058916091919","0.5863316655158997,0.2854284942150116","0.5571283102035522,0.285275399684906","0.6791383624076843,0.34537339210510254","0.47936010360717773,0.3484591543674469","0.7125895023345947,0.4336704611778259","0.45437631011009216,0.4404263496398926","0.7384974360466003,0.5183078050613403","0.42162296175956726,0.5167166590690613","0.73878413438797,0.5401487946510315","0.42582443356513977,0.5410275459289551","0.7270691990852356,0.5377212762832642","0.43289715051651,0.5383514761924744","0.7242904901504517,0.5313118696212769","0.4348314106464386,0.5314372181892395","0.6260631084442139,0.5158166885375977","0.5170621871948242,0.5124077200889587","0.6157370805740356,0.6530449986457825","0.5300407409667969,0.6424638032913208","0.6066132187843323,0.7720548510551453","0.5514504909515381,0.7419763803482056","0.6036474704742432,0.7837885618209839","0.5658125281333923,0.7524739503860474","0.6164036989212036,0.8302381634712219","0.5135178565979004,0.7768772840499878"
23,"0.57866370677948,0.2688196897506714","0.5918797850608826,0.25791603326797485","0.6000658869743347,0.2581550180912018","0.6071709394454956,0.25849759578704834","0.5678723454475403,0.25828224420547485","0.5580151677131653,0.2589488625526428","0.548961877822876,0.2596047818660736","0.6220641732215881,0.2668153643608093","0.5375286340713501,0.26788824796676636","0.5907731652259827,0.28379371762275696","0.5611741542816162,0.28381362557411194","0.6851577162742615,0.344575434923172","0.4848152697086334,0.34626126289367676","0.7155842185020447,0.4342481195926666","0.4585796296596527,0.4391516149044037","0.7399392127990723,0.518199622631073","0.42321354150772095,0.5132667422294617","0.7393662929534912,0.5404885411262512","0.42385241389274597,0.5383989214897156","0.7284847497940063,0.5381485223770142","0.4307202696800232,0.5367969274520874","0.7258700132369995,0.5316833257675171","0.4343913197517395,0.529940664768219","0.6262037754058838,0.5166705250740051","0.5172650218009949,0.5125449895858765","0.6160780787467957,0.6548296213150024","0.5249782800674438,0.6439017057418823","0.6076440811157227,0.7727039456367493","0.5509791374206543,0.7412430047988892","0.6047071218490601,0.7844376564025879","0.5658010244369507,0.7514795660972595","0.6164887547492981,0.8325033187866211","0.512086033821106,0.7769538760185242"
24,"0.5825737118721008,0.26630517840385437","0.5959867238998413,0.2550085186958313","0.6048706769943237,0.25520649552345276","0.6121619939804077,0.2554566264152527","0.5713031888008118,0.25550055503845215","0.5616175532341003,0.25634872913360596","0.5521469712257385,0.2572506070137024","0.6272215247154236,0.26404136419296265","0.5415868163108826,0.26583990454673767","0.5956413745880127,0.28168997168540955","0.5652796626091003,0.28203994035720825","0.6906144022941589,0.3430677354335785","0.4887971580028534,0.3441590368747711","0.7178254127502441,0.43458208441734314","0.46415379643440247,0.4384165406227112","0.7411633133888245,0.5186591148376465","0.42338651418685913,0.5123320817947388","0.7395592331886292,0.5415655374526978","0.42431262135505676,0.5378493666648865","0.7279049158096313,0.5393124222755432","0.4312097728252411,0.5366921424865723","0.7255429029464722,0.5327445268630981","0.43542879819869995,0.5298011898994446","0.6278880834579468,0.5172878503799438","0.5173460245132446,0.5126894116401672","0.6165264844894409,0.6553219556808472","0.5191828608512878,0.6451659798622131","0.609081506729126,0.7729887962341309","0.5503556132316589,0.7385467886924744","0.6061798334121704,0.7848293781280518","0.5651247501373291,0.7476848363876343","0.6166597008705139,0.8334325551986694","0.5118533372879028,0.7770121097564697"
25,"0.5882253050804138,0.26562514901161194","0.6021454930305481,0.25415629148483276","0.6112183928489685,0.2543330788612366","0.6185170412063599,0.25456222891807556","0.5768588781356812,0.25457388162612915","0.5672565698623657,0.2554149329662323","0.557583749294281,0.2563191056251526","0.632361114025116,0.2624819576740265","0.5468085408210754,0.2641858756542206","0.6014171838760376,0.28054413199424744","0.57053542137146,0.2810899019241333","0.6956681609153748,0.3420383930206299","0.4909709095954895,0.34183865785598755","0.7199159264564514,0.4348810315132141","0.46811506152153015,0.4376760423183441","0.7407352924346924,0.5192163586616516","0.42756378650665283,0.5123462677001953","0.738604724407196,0.5428306460380554","0.4255233705043793,0.5378491878509521","0.7263613343238831,0.5408573746681213","0.4327479898929596,0.5369413495063782","0.723905622959137,0.5341867208480835","0.43625903129577637,0.5299961566925049","0.6288228034973145,0.5174539685249329","0.5173259973526001,0.5127989649772644","0.6175148487091064,0.6556041240692139","0.5102822780609131,0.6457008123397827","0.6118766069412231,0.7743216753005981","0.5491337776184082,0.7320712208747864","0.6077278852462769,0.7854243516921997","0.5638510584831238,0.7387953996658325","0.618231475353241,0.8340538740158081","0.5117581486701965,0.7768570184707642"
26,"0.5916152596473694,0.26345008611679077","0.6066287755966187,0.2518893778324127","0.6159946918487549,0.2521377503871918","0.623991847038269,0.2524763345718384","0.5809395909309387,0.25198549032211304","0.5711158514022827,0.2525183856487274","0.5616627335548401,0.25337865948677063","0.6382942199707031,0.2605707347393036","0.5516486167907715,0.2615811228752136","0.6054407954216003,0.2785468101501465","0.5738452672958374,0.2789594531059265","0.6999818086624146,0.3411705791950226","0.49408742785453796,0.34022754430770874","0.7222611904144287,0.43572258949279785","0.4712454378604889,0.4368407130241394","0.7393311262130737,0.5216047167778015","0.43437302112579346,0.512518048286438","0.7366833090782166,0.5465096235275269","0.4267506003379822,0.5390465259552002","0.724256157875061,0.5441793203353882","0.4343886971473694,0.5391479134559631","0.7216967940330505,0.5369029641151428","0.43990424275398254,0.5319013595581055","0.6291125416755676,0.5180211067199707","0.5168335437774658,0.5128814578056335","0.6200329065322876,0.656090497970581","0.5018107891082764,0.645638108253479","0.6147351861000061,0.77628093957901","0.5472063422203064,0.7261227369308472","0.6096569895744324,0.786442220211029","0.5624120831489563,0.7317587733268738","0.6193649172782898,0.8352413177490234","0.5106474161148071,0.7756955027580261"
27,"0.5953339338302612,0.26142778992652893","0.6103982329368591,0.24999253451824188","0.6192529797554016,0.2503053843975067","0.6280708909034729,0.2507212460041046","0.5848304033279419,0.2497512549161911","0.5747567415237427,0.25008147954940796","0.5657670497894287,0.25078731775283813","0.6418038606643677,0.25871068239212036","0.5552157163619995,0.2592928409576416","0.6098114252090454,0.2765846252441406","0.577917218208313,0.27705079317092896","0.703884482383728,0.3405300974845886","0.4961549639701843,0.3386932909488678","0.7251988053321838,0.43672388792037964","0.47372645139694214,0.4366649091243744","0.7382623553276062,0.5233644247055054","0.4391086995601654,0.5127444267272949","0.7354060411453247,0.5487883687019348","0.4275243878364563,0.5396796464920044","0.7232738137245178,0.5463491082191467","0.4352208077907562,0.540133535861969","0.7206494808197021,0.5388914346694946","0.4425196647644043,0.5328137278556824","0.6306372880935669,0.5184791684150696","0.5166581869125366,0.5129335522651672","0.6228241324424744,0.6564661860466003","0.49594375491142273,0.6455528736114502","0.6159960031509399,0.7768064141273499","0.5442823767662048,0.7240966558456421","0.6104586720466614,0.7864709496498108","0.5601316690444946,0.7294849157333374","0.6200702786445618,0.8352482914924622","0.5060558915138245,0.774827241897583"
28,"0.5980273485183716,0.25954359769821167","0.6132705211639404,0.24840271472930908","0.6212637424468994,0.248810812830925","0.630395233631134,0.24922069907188416","0.5866531133651733,0.2480907142162323","0.5762381553649902,0.24848298728466034","0.5674566626548767,0.2490653693675995","0.6438727378845215,0.2567376494407654","0.5561755895614624,0.25781744718551636","0.6133009791374207,0.274707168340683","0.5805758833885193,0.275462806224823","0.7071090936660767,0.340187132358551","0.496080219745636,0.3380547761917114","0.7260231971740723,0.438464492559433","0.4758914113044739,0.4366750717163086","0.7372733354568481,0.526361346244812","0.4451308846473694,0.5155738592147827","0.7350654602050781,0.5515371561050415","0.4334823489189148,0.5417523980140686","0.7220723628997803,0.5491956472396851","0.4406481981277466,0.5427709817886353","0.7197396755218506,0.5415050387382507","0.44824522733688354,0.5356675386428833","0.6323383450508118,0.5191308856010437","0.5166289210319519,0.5131478309631348","0.6229005455970764,0.6570544838905334","0.48876944184303284,0.6447864770889282","0.6158803105354309,0.7773208618164062","0.5400122404098511,0.7241938710212708","0.6103459000587463,0.7864481210708618","0.5559078454971313,0.7299937009811401","0.6201397776603699,0.8360871076583862","0.5003841519355774,0.774959921836853"
29,"0.599396824836731,0.2577947676181793","0.6154218912124634,0.24722054600715637","0.6231126189231873,0.24770990014076233","0.6323047280311584,0.24821698665618896","0.5877506732940674,0.2465977966785431","0.5775100588798523,0.24683602154254913","0.568939745426178,0.24718113243579865","0.6459873914718628,0.25545403361320496","0.5577636957168579,0.25583112239837646","0.6152663230895996,0.2732934355735779","0.5821033716201782,0.2737790048122406","0.709486186504364,0.3396315276622772","0.49711254239082336,0.33667775988578796","0.726527214050293,0.4410824179649353","0.47933828830718994,0.4358944892883301","0.7367680072784424,0.5292428731918335","0.45204997062683105,0.5155127048492432","0.7327200770378113,0.5546272993087769","0.44013306498527527,0.5414296388626099","0.7177172899246216,0.5523008108139038","0.4465606212615967,0.5427333116531372","0.7154650092124939,0.5439196228981018","0.4550032317638397,0.5354620218276978","0.6342519521713257,0.5196578502655029","0.5170414447784424,0.5131658315658569","0.6226931810379028,0.6574689149856567","0.48426929116249084,0.6437832117080688","0.6157245635986328,0.7773004174232483","0.5369300246238708,0.7251627445220947","0.610231339931488,0.7857167720794678","0.5537713170051575,0.7316330671310425","0.6202256083488464,0.8360590934753418","0.4964759349822998,0.7761397957801819"
30,"0.599981963634491,0.25704821944236755","0.6164941787719727,0.2464422732591629","0.6238475441932678,0.24698252975940704","0.6326258182525635,0.2475333958864212","0.5885400772094727,0.24578550457954407","0.5785936117172241,0.2459091693162918","0.5701392889022827,0.24619901180267334","0.6467635631561279,0.2546251118183136","0.5591204166412354,0.2546911835670471","0.6162373423576355,0.2726761996746063","0.5824738144874573,0.27304917573928833","0.7112573981285095,0.3392447233200073","0.4975612163543701,0.3352741003036499","0.7262502908706665,0.4413248896598816","0.4817033112049103,0.43475431203842163","0.7357946038246155,0.5298110246658325","0.46129921078681946,0.5149528384208679","0.7318836450576782,0.5552064180374146","0.45255187153816223,0.5407777428627014","0.7152405381202698,0.5530223846435547","0.46054762601852417,0.5420981645584106","0.7125363945960999,0.5443679094314575","0.4674944281578064,0.5350925326347351","0.6358770728111267,0.5202231407165527","0.5171781182289124,0.5132103562355042","0.6224883198738098,0.6581538915634155","0.4833216667175293,0.6433638334274292","0.6144790649414062,0.7772234678268433","0.5331604480743408,0.7267999053001404","0.6075085401535034,0.7845398783683777","0.5517804026603699,0.7353601455688477","0.6198920011520386,0.8360272645950317","0.49089735746383667,0.7831482887268066"
31,"0.599649965763092,0.25679105520248413","0.6159977912902832,0.2459908425807953","0.6238545775413513,0.246557354927063","0.6318281888961792,0.24709877371788025","0.5877636075019836,0.24530033767223358","0.5782291889190674,0.24529442191123962","0.569499671459198,0.24569527804851532","0.6465818285942078,0.254271537065506","0.5594689846038818,0.25419002771377563","0.6165018081665039,0.2725555896759033","0.581908643245697,0.2726638913154602","0.7108088731765747,0.33882975578308105","0.49767255783081055,0.3342249393463135","0.7258407473564148,0.44144248962402344","0.48326975107192993,0.4323960244655609","0.7341070175170898,0.5313047170639038","0.4673973023891449,0.5087326765060425","0.7303372025489807,0.557066798210144","0.46337878704071045,0.5339686274528503","0.7114102840423584,0.5547260642051697","0.47059810161590576,0.5347722172737122","0.708097517490387,0.5456818342208862","0.47601380944252014,0.5285463929176331","0.6374385952949524,0.5204188227653503","0.5172892808914185,0.513105571269989","0.6223646402359009,0.6587015986442566","0.4845409691333771,0.6434732675552368","0.6126048564910889,0.7772597670555115","0.5304306745529175,0.736879289150238","0.6057565808296204,0.7845299243927002","0.5513280034065247,0.7485959529876709","0.6191338300704956,0.8361495733261108","0.48434746265411377,0.7938834428787231"
32,"0.5997118353843689,0.25586095452308655","0.6158839464187622,0.24495168030261993","0.6241261959075928,0.24550099670886993","0.6315842270851135,0.24604086577892303","0.5873997807502747,0.24433717131614685","0.5781403183937073,0.24429771304130554","0.5691982507705688,0.24484014511108398","0.6462628841400146,0.25285905599594116","0.5594931840896606,0.25312358140945435","0.6169248819351196,0.27178865671157837","0.5820410251617432,0.2719500660896301","0.7111416459083557,0.33821970224380493","0.49753400683403015,0.3340921998023987","0.7256110906600952,0.4414334297180176","0.4852024018764496,0.43226131796836853","0.7315464615821838,0.5325145125389099","0.46939414739608765,0.5092055797576904","0.7277061343193054,0.5588136911392212","0.46605873107910156,0.5340855121612549","0.7069084644317627,0.5561209917068481","0.4734421670436859,0.5348776578903198","0.7028879523277283,0.5468855500221252","0.4784500002861023,0.5285965800285339","0.6401090621948242,0.5209604501724243","0.5173823237419128,0.5131205916404724","0.621780276298523,0.6601313352584839","0.4866475462913513,0.6452609300613403","0.6103776097297668,0.7776789665222168","0.5294886231422424,0.7491124272346497","0.6037344336509705,0.7848110198974609","0.5507813096046448,0.7618356943130493","0.6182658672332764,0.8365292549133301","0.4806591868400574,0.804405689239502"
33,"0.5991827845573425,0.25504592061042786","0.6151456832885742,0.24403324723243713","0.6237648725509644,0.24451033771038055","0.6308946013450623,0.2449968159198761","0.5867806077003479,0.24364018440246582","0.577556312084198,0.24369505047798157","0.5685747861862183,0.24438929557800293","0.6454406976699829,0.2515416443347931","0.5590543746948242,0.252625435590744","0.6166826486587524,0.2709064185619354","0.5817044377326965,0.2712811827659607","0.7112226486206055,0.33762556314468384","0.49738746881484985,0.3338332772254944","0.7253970503807068,0.44193705916404724","0.48470860719680786,0.43246278166770935","0.7292274236679077,0.533452570438385","0.4664205312728882,0.5106980800628662","0.7252984642982483,0.5599290132522583","0.46265220642089844,0.5386121869087219","0.7040627598762512,0.5576754808425903","0.47024503350257874,0.5384212136268616","0.6997944116592407,0.548445999622345","0.4755859076976776,0.5307494401931763","0.6426581144332886,0.5209172368049622","0.517855703830719,0.5129538774490356","0.6216462850570679,0.6601585745811462","0.4872508943080902,0.6485487818717957","0.6095431447029114,0.7782763838768005","0.5291486382484436,0.7612278461456299","0.6021196246147156,0.7860883474349976","0.550944983959198,0.7742434740066528","0.6190057396888733,0.8366408348083496","0.4783409535884857,0.8147073984146118"
34,"0.5987492203712463,0.25525039434432983","0.6145254373550415,0.2440878450870514","0.623137354850769,0.24458272755146027","0.6302722692489624,0.24508360028266907","0.5867021083831787,0.24347226321697235","0.5773900151252747,0.2435426265001297","0.5682628154754639,0.24419963359832764","0.6447206735610962,0.2517099976539612","0.5584952235221863,0.2523919939994812","0.6158932447433472,0.27106982469558716","0.5816012620925903,0.2713143229484558","0.7105611562728882,0.3369661867618561","0.49722209572792053,0.33370307087898254","0.7251967787742615,0.441906213760376","0.48398658633232117,0.4325163960456848","0.7281419634819031,0.5335174202919006","0.4657525420188904,0.5155124068260193","0.7245956659317017,0.5597610473632812","0.46069273352622986,0.5431212782859802","0.7031700015068054,0.5575962066650391","0.46863383054733276,0.5426725149154663","0.6987689733505249,0.5485206246376038","0.475302517414093,0.5345823168754578","0.6426710486412048,0.5197223424911499","0.5176597833633423,0.5122833251953125","0.6218031048774719,0.6595866084098816","0.492444783449173,0.6504876613616943","0.6093929409980774,0.7790361046791077","0.526828944683075,0.7681785225868225","0.6005748510360718,0.7877563834190369","0.5475323796272278,0.7804564833641052","0.620608925819397,0.836603045463562","0.4781167209148407,0.821559727191925"
