Frame,Landmark_0,Landmark_1,Landmark_2,Landmark_3,Landmark_4,Landmark_5,Landmark_6,Landmark_7,Landmark_8,Landmark_9,Landmark_10,Landmark_11,Landmark_12,Landmark_13,Landmark_14,Landmark_15,Landmark_16,Landmark_17,Landmark_18,Landmark_19,Landmark_20,Landmark_21,Landmark_22,Landmark_23,Landmark_24,Landmark_25,Landmark_26,Landmark_27,Landmark_28,Landmark_29,Landmark_30,Landmark_31,Landmark_32
21,"0.5314985513687134,0.3831636905670166","0.5439245104789734,0.3717208206653595","0.5513702630996704,0.37150031328201294","0.5594040155410767,0.37140268087387085","0.5209570527076721,0.3726382851600647","0.5129221677780151,0.37293708324432373","0.5052028298377991,0.3732643127441406","0.5702741146087646,0.3774935007095337","0.498858779668808,0.3797565698623657","0.5473546385765076,0.3946378827095032","0.5157434940338135,0.3953667879104614","0.6313798427581787,0.4401122033596039","0.44343996047973633,0.4488813281059265","0.6607123613357544,0.5214875936508179","0.4347798228263855,0.5264500379562378","0.6455932855606079,0.6022486686706543","0.43301981687545776,0.5961998701095581","0.6444957852363586,0.6266194581985474","0.43866318464279175,0.6170557141304016","0.6320093870162964,0.6246242523193359","0.44809815287590027,0.6158956289291382","0.6279940605163574,0.6172052621841431","0.4492233693599701,0.6093162298202515","0.5927325487136841,0.610153317451477","0.48348015546798706,0.6125202178955078","0.5973981022834778,0.7490634322166443","0.5082165002822876,0.7443075180053711","0.6179919838905334,0.8868783116340637","0.5507624745368958,0.8695541620254517","0.6145685315132141,0.9021742939949036","0.5656605362892151,0.8834661245346069","0.6334056258201599,0.9491176605224609","0.5041884183883667,0.9121993780136108"
22,"0.5315478444099426,0.3832094073295593","0.5439549088478088,0.37173008918762207","0.5513867139816284,0.3715151250362396","0.5594414472579956,0.3714188039302826","0.5210103988647461,0.37264496088027954","0.5129758715629578,0.37294304370880127","0.5052473545074463,0.37327390909194946","0.5702584385871887,0.3774768114089966","0.49879974126815796,0.37968355417251587","0.5473551750183105,0.3947421908378601","0.5157878994941711,0.3955390453338623","0.6310099959373474,0.43937382102012634","0.4434663653373718,0.4488741457462311","0.6608221530914307,0.5205793380737305","0.43466174602508545,0.5264530777931213","0.645872175693512,0.6007679104804993","0.43407097458839417,0.5958690047264099","0.6447874307632446,0.6259192228317261","0.43923166394233704,0.6169312000274658","0.6321462988853455,0.624205470085144","0.44911476969718933,0.6156657338142395","0.6281000971794128,0.6167830228805542","0.4506392180919647,0.6089500188827515","0.5937766432762146,0.6094695925712585","0.4849209189414978,0.612381100654602","0.5974903702735901,0.7485827207565308","0.5090261101722717,0.7443119287490845","0.6176089644432068,0.8876345753669739","0.5508474707603455,0.8696378469467163","0.6143415570259094,0.9025751948356628","0.5656583905220032,0.8836624026298523","0.6337131857872009,0.9519309997558594","0.504130482673645,0.9121674299240112"
23,"0.5315060019493103,0.3834735155105591","0.5439803600311279,0.37181395292282104","0.5514351725578308,0.3715815842151642","0.5594485998153687,0.3714742660522461","0.5209459066390991,0.3727119266986847","0.5129446387290955,0.3730009198188782","0.5051256418228149,0.3733120560646057","0.570244550704956,0.3774532973766327","0.49860936403274536,0.37963762879371643","0.5472994446754456,0.39505285024642944","0.515736997127533,0.3959417939186096","0.63089519739151,0.4388052821159363","0.443495512008667,0.4487385153770447","0.660953164100647,0.5193690657615662","0.4346863627433777,0.5264530181884766","0.6469523906707764,0.5989612340927124","0.4351578950881958,0.5956554412841797","0.6464488506317139,0.6248794794082642","0.4394657611846924,0.616162121295929","0.6343104243278503,0.6234322786331177","0.45002418756484985,0.6146079301834106","0.6306893825531006,0.6158167123794556","0.4519811272621155,0.6083194017410278","0.5962551236152649,0.6093912124633789","0.4878734052181244,0.6123601198196411","0.5986379981040955,0.7485917806625366","0.510920524597168,0.7449809312820435","0.6171634197235107,0.888896644115448","0.5512488484382629,0.8701450228691101","0.6138238906860352,0.904680073261261","0.5658179521560669,0.884476363658905","0.635344922542572,0.9553443193435669","0.5034382939338684,0.9120886921882629"
24,"0.5315386056900024,0.3836755156517029","0.5439779758453369,0.37193161249160767","0.5514531135559082,0.37167274951934814","0.5593812465667725,0.37155115604400635","0.5209171175956726,0.37275129556655884","0.5129478573799133,0.3730153441429138","0.5050419569015503,0.37331798672676086","0.5699917078018188,0.3774324059486389","0.49826663732528687,0.37953051924705505","0.5472847819328308,0.39522403478622437","0.5157491564750671,0.396127849817276","0.6307268142700195,0.4383956491947174","0.44274720549583435,0.4487183690071106","0.6610358953475952,0.5193805694580078","0.4344691336154938,0.5264970064163208","0.6474616527557373,0.598858118057251","0.4361812174320221,0.5955034494400024","0.646668016910553,0.6246336102485657","0.4411291778087616,0.6158929467201233","0.6354252099990845,0.6231215000152588","0.45188674330711365,0.614524781703949","0.6320123672485352,0.6155625581741333","0.4539109468460083,0.6081393361091614","0.5992391109466553,0.6090217232704163","0.4903711676597595,0.6122173070907593","0.6002864241600037,0.7485895752906799","0.5128235816955566,0.745331346988678","0.6169525384902954,0.8888473510742188","0.5512416362762451,0.8704115748405457","0.6133548021316528,0.9045701026916504","0.5657780170440674,0.8846145868301392","0.6358118057250977,0.9544565081596375","0.5028796195983887,0.9120744466781616"
25,"0.5312433838844299,0.38371095061302185","0.5436694622039795,0.37195390462875366","0.5511802434921265,0.37169280648231506","0.5589973330497742,0.37157565355300903","0.5206164717674255,0.3727567791938782","0.5127158164978027,0.37300819158554077","0.5046999454498291,0.37329378724098206","0.5694273114204407,0.3774046301841736","0.49770286679267883,0.3793710470199585","0.5467255711555481,0.3952840268611908","0.5153318047523499,0.3961419463157654","0.6303915977478027,0.43808841705322266","0.4420442283153534,0.44868364930152893","0.6610932350158691,0.5190607309341431","0.433745801448822,0.5264838933944702","0.6478527784347534,0.5976132154464722","0.436361700296402,0.5951753854751587","0.6467503309249878,0.6238631010055542","0.441714346408844,0.6158007383346558","0.6366415023803711,0.6226025819778442","0.45260047912597656,0.6141664385795593","0.6334376931190491,0.6149605512619019","0.45464426279067993,0.6080173254013062","0.6016771793365479,0.6084491014480591","0.49258893728256226,0.6118237972259521","0.6022286415100098,0.7486162185668945","0.5152204036712646,0.7458566427230835","0.6166448593139648,0.8882365226745605","0.551807165145874,0.8706501722335815","0.6121314167976379,0.9027583003044128","0.5662509202957153,0.8847047686576843","0.6358212828636169,0.9525099992752075","0.5028729438781738,0.9120069742202759"
26,"0.5311316847801208,0.38366368412971497","0.5434741377830505,0.37188535928726196","0.5510052442550659,0.37163403630256653","0.5586325526237488,0.3715224862098694","0.5204920768737793,0.3726279139518738","0.5126059055328369,0.37288907170295715","0.5044780969619751,0.3731784224510193","0.568785548210144,0.37720808386802673","0.4970490634441376,0.37920743227005005","0.5465169548988342,0.39521878957748413","0.5150870680809021,0.3960725665092468","0.6301928162574768,0.43720537424087524","0.44175004959106445,0.4486260414123535","0.6618287563323975,0.5182827711105347","0.43357786536216736,0.5264679193496704","0.6482704281806946,0.5957968235015869","0.43680551648139954,0.594385027885437","0.6472145318984985,0.6223807334899902","0.44249773025512695,0.6151701211929321","0.6377629041671753,0.621064305305481","0.4537029266357422,0.6134954690933228","0.6347864270210266,0.6133464574813843","0.4557930529117584,0.6076148748397827","0.6047281622886658,0.6077125668525696","0.49504539370536804,0.6111266016960144","0.6049942374229431,0.7484278678894043","0.5180443525314331,0.7458989024162292","0.6165367364883423,0.8855353593826294","0.5536167025566101,0.870779812335968","0.6117056012153625,0.8986180424690247","0.5675636529922485,0.8846146464347839","0.6358370780944824,0.9470057487487793","0.5030279755592346,0.9119303822517395"
27,"0.5304033756256104,0.38291043043136597","0.5428195595741272,0.3712156414985657","0.5503761768341064,0.3710119128227234","0.5579020380973816,0.3709011971950531","0.5199896693229675,0.37205660343170166","0.5121554136276245,0.3724181354045868","0.5039205551147461,0.37276750802993774","0.5681285858154297,0.3765603005886078","0.49651047587394714,0.3788644075393677","0.5459490418434143,0.39429572224617004","0.5144493579864502,0.39530953764915466","0.6302390694618225,0.43585124611854553","0.4417743980884552,0.44851207733154297","0.6645021438598633,0.5173442959785461","0.4336172342300415,0.5264264941215515","0.6503772735595703,0.5936371088027954","0.43856459856033325,0.5922917127609253","0.6486176252365112,0.6208463907241821","0.4442431926727295,0.6136438250541687","0.6398627758026123,0.6194725632667542","0.45528680086135864,0.6119314432144165","0.637241005897522,0.6115397810935974","0.4572792947292328,0.6056675314903259","0.607163667678833,0.6068989634513855","0.4968537986278534,0.6102827787399292","0.6080337762832642,0.7476449608802795","0.5201114416122437,0.7458857297897339","0.6160842180252075,0.8814271688461304","0.5550934076309204,0.8707720041275024","0.6113341450691223,0.8939617276191711","0.568387508392334,0.8839850425720215","0.6360576748847961,0.9401976466178894","0.5041972398757935,0.9119003415107727"
28,"0.530277669429779,0.38262179493904114","0.5426331162452698,0.37083297967910767","0.5502574443817139,0.3706023395061493","0.5576231479644775,0.3704383969306946","0.519828736782074,0.3717975616455078","0.5120408535003662,0.3722321391105652","0.5037462711334229,0.3726171553134918","0.5679033994674683,0.3760421574115753","0.49616482853889465,0.37869301438331604","0.5459403395652771,0.39394354820251465","0.5144510269165039,0.39506202936172485","0.6307491064071655,0.4357188642024994","0.44186824560165405,0.44850954413414","0.6666240096092224,0.5173879861831665","0.43451470136642456,0.5264443159103394","0.6523420810699463,0.5935749411582947","0.4417513608932495,0.5921803712844849","0.6497125625610352,0.6206074953079224","0.44694527983665466,0.6134767532348633","0.6413853764533997,0.61922287940979","0.45789486169815063,0.6118017435073853","0.6390416026115417,0.6112070679664612","0.4597007632255554,0.6052201390266418","0.6089870929718018,0.6068422794342041","0.4983690083026886,0.6101096868515015","0.6102621555328369,0.747670590877533","0.5218416452407837,0.7462324500083923","0.6137091517448425,0.8773986101150513","0.5556139945983887,0.8706586956977844","0.6093803644180298,0.8898041844367981","0.5684657096862793,0.8831144571304321","0.636633574962616,0.9339685440063477","0.5053472518920898,0.9115260243415833"
29,"0.5302868485450745,0.3818832039833069","0.5426418781280518,0.37009868025779724","0.5503188371658325,0.3698935806751251","0.5576146841049194,0.3697299361228943","0.5198444724082947,0.37110716104507446","0.5120636224746704,0.37166011333465576","0.503762423992157,0.3721417784690857","0.5680360794067383,0.3753012716770172","0.49616992473602295,0.37834009528160095","0.5460001826286316,0.3932090997695923","0.5145151615142822,0.39439672231674194","0.6313422322273254,0.4354611337184906","0.4435230791568756,0.4485138952732086","0.6700887680053711,0.5168552994728088","0.43559423089027405,0.5262210965156555","0.6581863164901733,0.588741660118103","0.4426253139972687,0.5913283228874207","0.6574211716651917,0.6135181188583374","0.446920782327652,0.6122986674308777","0.6500257849693298,0.6120060682296753","0.45783552527427673,0.6109968423843384","0.6467740535736084,0.6053053140640259","0.45975959300994873,0.6041868329048157","0.6117453575134277,0.6061948537826538","0.5003166794776917,0.6091969013214111","0.6117581725120544,0.7476838827133179","0.5228105187416077,0.7464245557785034","0.6133991479873657,0.8747745752334595","0.5557400584220886,0.8706493377685547","0.6090123653411865,0.8871598243713379","0.5685148239135742,0.8829035758972168","0.6376299262046814,0.9298287630081177","0.5060650110244751,0.9115079641342163"
30,"0.5310954451560974,0.3806960880756378","0.5432198643684387,0.3690338134765625","0.5509403944015503,0.36876025795936584","0.5577412247657776,0.36859413981437683","0.5206137895584106,0.370116651058197","0.5128813982009888,0.37076714634895325","0.504867434501648,0.3714595437049866","0.5687428116798401,0.3741832673549652","0.49647611379623413,0.37795403599739075","0.5473278164863586,0.3918926417827606","0.5158060789108276,0.3933119773864746","0.6333961486816406,0.43483448028564453","0.44664129614830017,0.4485098421573639","0.6744200587272644,0.5166705846786499","0.43731075525283813,0.5264488458633423","0.6625379323959351,0.5885769724845886","0.4444119334220886,0.5913316011428833","0.6620543003082275,0.6130629181861877","0.44813117384910583,0.6123942136764526","0.6543192267417908,0.6115366816520691","0.4596315622329712,0.6110559105873108","0.6510182023048401,0.6044324636459351","0.4617365002632141,0.6042686700820923","0.6138181686401367,0.6052583456039429","0.5028272271156311,0.6084369421005249","0.6133314967155457,0.7475442290306091","0.5248095393180847,0.7463101148605347","0.6134242415428162,0.8722108602523804","0.5560413599014282,0.8702460527420044","0.6090468764305115,0.8845316767692566","0.5688909292221069,0.882117748260498","0.6396145820617676,0.9273887872695923","0.5066512823104858,0.911388099193573"
31,"0.5316358804702759,0.3802889883518219","0.543853759765625,0.3684931993484497","0.5515232086181641,0.3681427836418152","0.5579533576965332,0.3679216504096985","0.5215083360671997,0.3696310520172119","0.5139745473861694,0.37026146054267883","0.5065195560455322,0.37102022767066956","0.5698211789131165,0.3733135759830475","0.49799057841300964,0.3776380121707916","0.5483388304710388,0.3913426399230957","0.517121434211731,0.3928077220916748","0.6360142827033997,0.4342470169067383","0.4511871337890625,0.4484542906284332","0.6785283088684082,0.5161820650100708","0.4400022625923157,0.5265729427337646","0.6635885834693909,0.5881154537200928","0.44704535603523254,0.5915608406066895","0.6638268232345581,0.612718403339386","0.45027682185173035,0.612852156162262","0.6558584570884705,0.6110026836395264","0.46275338530540466,0.6117475628852844","0.6524527668952942,0.6034473776817322","0.4647921621799469,0.6047466397285461","0.6167674660682678,0.6041077375411987","0.5060380101203918,0.6075371503829956","0.6151471734046936,0.7475165128707886","0.5259052515029907,0.7457674145698547","0.6135702133178711,0.8715111017227173","0.5561777949333191,0.8698264956474304","0.6090885400772095,0.8833397626876831","0.5692206621170044,0.881340503692627","0.6400249004364014,0.927115797996521","0.5072742700576782,0.9113771319389343"
32,"0.5346258878707886,0.37902528047561646","0.5468794703483582,0.36734795570373535","0.5538578033447266,0.3670364022254944","0.5597803592681885,0.36699041724205017","0.5242576003074646,0.3684252202510834","0.5168055295944214,0.3689804971218109","0.5096250176429749,0.3698121905326843","0.5725098252296448,0.372543603181839","0.49970680475234985,0.3769710063934326","0.5516324043273926,0.3900555968284607","0.5204888582229614,0.39153915643692017","0.6410034894943237,0.43427371978759766","0.4541458189487457,0.44839850068092346","0.6829416155815125,0.5161899328231812","0.4426806569099426,0.5267099142074585","0.664435088634491,0.5881972908973694","0.44961318373680115,0.5917255282402039","0.6642028093338013,0.6131542921066284","0.4527037441730499,0.6133748292922974","0.6560519933700562,0.6112133264541626","0.46611836552619934,0.6122256517410278","0.652908980846405,0.6038929224014282","0.4679490923881531,0.6051263809204102","0.6202397346496582,0.6041499376296997","0.5083903670310974,0.6075311899185181","0.6173259019851685,0.7476710081100464","0.5256586074829102,0.7453028559684753","0.6139963269233704,0.8718535304069519","0.5560163855552673,0.869667649269104","0.6095919609069824,0.8838178515434265","0.569193959236145,0.8812434077262878","0.6410244703292847,0.9272540211677551","0.5074161887168884,0.9113150835037231"
33,"0.5386461615562439,0.37857183814048767","0.5511617660522461,0.36705806851387024","0.5574694871902466,0.3668138086795807","0.5641161203384399,0.3668498396873474","0.5283121466636658,0.3679597079753876","0.5206040740013123,0.3683968782424927","0.5136023759841919,0.36911869049072266","0.5779005289077759,0.3723973333835602","0.503749430179596,0.37637704610824585","0.5558142066001892,0.3897044062614441","0.5253987908363342,0.39089876413345337","0.6454398036003113,0.434373676776886","0.459146112203598,0.4481152892112732","0.6867755651473999,0.5160337686538696","0.44548749923706055,0.525936484336853","0.6667236685752869,0.5885292291641235","0.4504065215587616,0.589929461479187","0.6659722924232483,0.6134507060050964","0.4526903033256531,0.6123183369636536","0.6574490666389465,0.6115862727165222","0.46574074029922485,0.6111027002334595","0.654380738735199,0.6041138768196106","0.4677109122276306,0.6034346222877502","0.6226610541343689,0.6041505336761475","0.5107234716415405,0.6070014238357544","0.6205211877822876,0.7477806210517883","0.5259432196617126,0.7447052001953125","0.6141814589500427,0.8723360300064087","0.5559452176094055,0.8695601224899292","0.6097697019577026,0.8843812942504883","0.5691872239112854,0.8810494542121887","0.6428235173225403,0.9273415803909302","0.5084835886955261,0.9112688302993774"
34,"0.5457236170768738,0.3776707351207733","0.5567947626113892,0.36636534333229065","0.5631850361824036,0.3662439286708832","0.5710299611091614,0.36628487706184387","0.5347903370857239,0.36729010939598083","0.5265028476715088,0.3677532374858856","0.5189906358718872,0.3684731423854828","0.5847938060760498,0.37220463156700134","0.508822500705719,0.3759147524833679","0.5617337822914124,0.3891858160495758","0.5329343676567078,0.3901994824409485","0.6513813138008118,0.4349866807460785","0.4647100567817688,0.4480969309806824","0.6896892786026001,0.5165389776229858","0.4502009153366089,0.5263059139251709","0.6698077917098999,0.5898903012275696","0.4531184732913971,0.5899711847305298","0.6679258346557617,0.6157882213592529","0.45550307631492615,0.6126104593276978","0.6593812108039856,0.6140782833099365","0.46756333112716675,0.6112686395645142","0.6567773818969727,0.6055759191513062","0.46972718834877014,0.6037856340408325","0.6263124942779541,0.6048590540885925","0.5130345821380615,0.6070362329483032","0.6223809719085693,0.7481310963630676","0.5263603925704956,0.7444683313369751","0.6143530011177063,0.8727048635482788","0.5559313893318176,0.8693774938583374","0.6100888252258301,0.8849178552627563","0.5691781640052795,0.8807095289230347","0.6433542370796204,0.9273231625556946","0.5090702772140503,0.9112486839294434"
