Frame,Landmark_0,Landmark_1,Landmark_2,Landmark_3,Landmark_4,Landmark_5,Landmark_6,Landmark_7,Landmark_8,Landmark_9,Landmark_10,Landmark_11,Landmark_12,Landmark_13,Landmark_14,Landmark_15,Landmark_16,Landmark_17,Landmark_18,Landmark_19,Landmark_20,Landmark_21,Landmark_22,Landmark_23,Landmark_24,Landmark_25,Landmark_26,Landmark_27,Landmark_28,Landmark_29,Landmark_30,Landmark_31,Landmark_32
413,"0.5539638996124268,0.38653653860092163","0.5623506903648376,0.3774002194404602","0.5682984590530396,0.377307265996933","0.5750550031661987,0.37722542881965637","0.5431545376777649,0.37877538800239563","0.5355966687202454,0.37993115186691284","0.527434766292572,0.38156062364578247","0.5895148515701294,0.3834078311920166","0.515921950340271,0.38984906673431396","0.5689460039138794,0.3975927531719208","0.5447344779968262,0.4005381464958191","0.6569879055023193,0.44087690114974976","0.46488338708877563,0.4527158737182617","0.8010048866271973,0.45755690336227417","0.3333963453769684,0.4637451767921448","0.953517735004425,0.4694852828979492","0.1943272203207016,0.46353021264076233","0.9910858273506165,0.4689270555973053","0.15441207587718964,0.46183234453201294","0.9936786890029907,0.4655396342277527","0.15615031123161316,0.45543575286865234","0.9780769944190979,0.4676504135131836","0.17204684019088745,0.4571465849876404","0.6548154354095459,0.6091793775558472","0.5436378717422485,0.6159204244613647","0.7131861448287964,0.7320057153701782","0.5250256657600403,0.737505316734314","0.647730827331543,0.8419438600540161","0.556990921497345,0.8488785624504089","0.6298592686653137,0.8500354886054993","0.5701078772544861,0.8593131303787231","0.6669098138809204,0.896281361579895","0.508996307849884,0.8922402262687683"
414,"0.5594533681869507,0.38619107007980347","0.5684539079666138,0.37655964493751526","0.5743305087089539,0.3764411211013794","0.5821729302406311,0.3762163519859314","0.5496199131011963,0.37797629833221436","0.5433631539344788,0.3788875639438629","0.5357177257537842,0.38042765855789185","0.5988131761550903,0.3826230764389038","0.5252743363380432,0.3882632553577423","0.5745120644569397,0.3974915146827698","0.5520111322402954,0.4001530706882477","0.657968282699585,0.4388808608055115","0.4733760356903076,0.4483705163002014","0.8007966876029968,0.45328888297080994","0.35297855734825134,0.4592168927192688","0.9519895911216736,0.46929293870925903","0.22171683609485626,0.45544856786727905","0.9890265464782715,0.4687596261501312","0.17578543722629547,0.4528335928916931","0.9900191426277161,0.46532148122787476","0.17685627937316895,0.4478035867214203","0.9765363931655884,0.46681126952171326","0.1943778395652771,0.4498670697212219","0.6415219902992249,0.6089635491371155","0.5334116816520691,0.6126769781112671","0.6961072087287903,0.7322858572006226","0.5007909536361694,0.7332846522331238","0.6376972198486328,0.8420020937919617","0.5542877316474915,0.8463028073310852","0.6215603947639465,0.8502093553543091","0.5697600245475769,0.8563006520271301","0.6657940149307251,0.8951491117477417","0.5089534521102905,0.8920408487319946"
415,"0.5674960017204285,0.38554418087005615","0.5765112638473511,0.37577348947525024","0.5825281739234924,0.3755890727043152","0.5906178951263428,0.37527650594711304","0.5575745701789856,0.37730881571769714","0.5512238144874573,0.37817811965942383","0.543639600276947,0.3796079754829407","0.6075701713562012,0.3815823197364807","0.5341348648071289,0.38669079542160034","0.5828806757926941,0.3971668779850006","0.5607454776763916,0.3995015323162079","0.6634501218795776,0.43698686361312866","0.48304539918899536,0.44481149315834045","0.795703649520874,0.4518877863883972","0.3770514726638794,0.4541960656642914","0.9318729639053345,0.466191828250885","0.256780207157135,0.44936472177505493","0.9787121415138245,0.4681064188480377","0.20752348005771637,0.44589510560035706","0.9829476475715637,0.4647749960422516","0.21049864590168,0.4416353106498718","0.9649618268013,0.4660012125968933","0.2316380888223648,0.443992555141449","0.6357122659683228,0.6088477373123169","0.5270129442214966,0.6097530126571655","0.6835224032402039,0.7328369617462158","0.47681939601898193,0.7263466119766235","0.630048394203186,0.8437374830245972","0.5441062450408936,0.8433930277824402","0.6126593947410583,0.8521119356155396","0.5623787045478821,0.8530677556991577","0.6654178500175476,0.8951820135116577","0.5079195499420166,0.8927285075187683"
416,"0.5780206322669983,0.3839898109436035","0.5874377489089966,0.3742087781429291","0.5935580134391785,0.3739522099494934","0.6010754704475403,0.3736920952796936","0.5683159828186035,0.3760570287704468","0.5612191557884216,0.376948744058609","0.5534299612045288,0.3781770169734955","0.6174488663673401,0.38017043471336365","0.5430142283439636,0.3849165141582489","0.5934534668922424,0.396361768245697","0.570442259311676,0.39817509055137634","0.6715553402900696,0.4367007613182068","0.4914930462837219,0.44224923849105835","0.7954429388046265,0.4521830081939697","0.37931713461875916,0.44938144087791443","0.9249458909034729,0.46196311712265015","0.2805465757846832,0.44188499450683594","0.9768668413162231,0.465462863445282","0.23562537133693695,0.43913060426712036","0.9820401668548584,0.46345216035842896","0.2449038177728653,0.4331137239933014","0.9596884846687317,0.4639127850532532","0.2625522017478943,0.43500447273254395","0.6316920518875122,0.6086851954460144","0.5203244686126709,0.6087853908538818","0.6688121557235718,0.7340642213821411","0.4563961923122406,0.7197037935256958","0.6305436491966248,0.8458199501037598","0.5325301289558411,0.8405094146728516","0.6083985567092896,0.8556877970695496","0.5514827966690063,0.8502668142318726","0.6669709086418152,0.8952455520629883","0.5077474117279053,0.8927494883537292"
417,"0.5855987071990967,0.38332444429397583","0.5946634411811829,0.3735836148262024","0.6013764142990112,0.37336745858192444","0.6081849932670593,0.37315666675567627","0.5752443075180054,0.3752859830856323","0.5677204132080078,0.3760513961315155","0.5604567527770996,0.3769494593143463","0.6247208118438721,0.37981531023979187","0.5514129400253296,0.3830893635749817","0.6004868745803833,0.39575785398483276","0.5764994025230408,0.3969811797142029","0.6811434626579285,0.43667301535606384","0.502431333065033,0.4395686984062195","0.7986975908279419,0.45346418023109436","0.382000595331192,0.4419862627983093","0.9201204776763916,0.4606251120567322","0.3060438632965088,0.4305495619773865","0.9756172895431519,0.4641280770301819","0.27146825194358826,0.42794910073280334","0.9763959050178528,0.4622254967689514","0.2880707085132599,0.4225587844848633","0.9555519819259644,0.4622470736503601","0.30186980962753296,0.4246399402618408","0.6280465722084045,0.6087716221809387","0.5151587724685669,0.6077783107757568","0.6616464257240295,0.735704779624939","0.44827529788017273,0.7161279916763306","0.6284778714179993,0.847244381904602","0.5196058750152588,0.8379883766174316","0.6041314601898193,0.8563639521598816","0.5413251519203186,0.8474740982055664","0.6663092970848083,0.8952975273132324","0.5065550804138184,0.8925694227218628"
418,"0.5910192131996155,0.3833467662334442","0.6002069711685181,0.3735581636428833","0.6066246628761292,0.3733504116535187","0.613953709602356,0.3731505274772644","0.5794249176979065,0.3752545714378357","0.5718757510185242,0.3760325312614441","0.5646339058876038,0.37686267495155334","0.6302279233932495,0.37980562448501587","0.5569066405296326,0.38308173418045044","0.6063467860221863,0.39575979113578796","0.5813127756118774,0.39695483446121216","0.6872228384017944,0.4367300570011139","0.5132240653038025,0.4391940236091614","0.7977246046066284,0.4546016752719879","0.40223726630210876,0.4359366297721863","0.9012770056724548,0.4600447714328766","0.34653741121292114,0.42467769980430603","0.9484025835990906,0.4609518051147461","0.319752037525177,0.41684597730636597","0.9453500509262085,0.4599520266056061","0.33504849672317505,0.4145668148994446","0.9290732741355896,0.46107253432273865","0.3475775122642517,0.419182151556015","0.624937891960144,0.6088331937789917","0.5103374123573303,0.6063944697380066","0.6515165567398071,0.7381198406219482","0.43654659390449524,0.7153822183609009","0.6262325048446655,0.8476894497871399","0.5036874413490295,0.8347589373588562","0.6057144403457642,0.8564320802688599","0.5247260332107544,0.8423312306404114","0.6656516790390015,0.8954827189445496","0.5057674646377563,0.8919952511787415"
419,"0.594566285610199,0.3841790556907654","0.6060879826545715,0.3739350736141205","0.6132151484489441,0.37373143434524536","0.6193050146102905,0.37355414032936096","0.5844626426696777,0.37557071447372437","0.5771864056587219,0.3763236403465271","0.5705026388168335,0.37717562913894653","0.635128915309906,0.38020560145378113","0.5637775659561157,0.3836382329463959","0.6112560033798218,0.39622005820274353","0.5837633013725281,0.3971893787384033","0.6931923031806946,0.4385368824005127","0.520779013633728,0.43919214606285095","0.7934235334396362,0.45537057518959045","0.4409305155277252,0.4371486306190491","0.8836150169372559,0.4585592746734619","0.3950750529766083,0.42486125230789185","0.9257011413574219,0.45903411507606506","0.3657521903514862,0.41507506370544434","0.921362042427063,0.4576769471168518","0.3841908276081085,0.41258320212364197","0.9051116704940796,0.45866480469703674","0.3996049165725708,0.41853904724121094","0.6202433705329895,0.6102582216262817","0.5060495734214783,0.6059774160385132","0.636058509349823,0.7427710294723511","0.4269433319568634,0.7141910791397095","0.620633602142334,0.8503028154373169","0.4964507520198822,0.8338834643363953","0.6028655171394348,0.8591254949569702","0.5177227854728699,0.8421714901924133","0.6657801270484924,0.8959349393844604","0.5049085021018982,0.8910489082336426"
420,"0.5979541540145874,0.3868129849433899","0.6106374263763428,0.37645071744918823","0.6186007857322693,0.3765598237514496","0.6254857182502747,0.3766888976097107","0.5881876349449158,0.37766456604003906","0.5809030532836914,0.37838974595069885","0.5737241506576538,0.37912729382514954","0.6405506730079651,0.38347819447517395","0.567811906337738,0.38560253381729126","0.6152572631835938,0.3989156484603882","0.5857416987419128,0.39886507391929626","0.694246232509613,0.4413939118385315","0.5292778611183167,0.43958979845046997","0.7732714414596558,0.4558175504207611","0.4658201038837433,0.4361758232116699","0.8603864908218384,0.4563133120536804","0.43932586908340454,0.42631393671035767","0.8943700194358826,0.4562699794769287","0.4217665493488312,0.4135410785675049","0.890354573726654,0.4549327790737152","0.4455539584159851,0.41204386949539185","0.8777486085891724,0.4561702609062195","0.4569578766822815,0.41944965720176697","0.6199918985366821,0.6114384531974792","0.5062799453735352,0.6060332655906677","0.625433623790741,0.745867133140564","0.4222029447555542,0.7117301225662231","0.6221198439598083,0.8525595664978027","0.4940634071826935,0.8341788053512573","0.6041706800460815,0.8618310689926147","0.5103314518928528,0.8418347239494324","0.6629506945610046,0.8959702253341675","0.503767728805542,0.8903522491455078"
421,"0.6032857298851013,0.3881630599498749","0.6157901287078857,0.37849581241607666","0.6238042116165161,0.3789532780647278","0.6309998631477356,0.37955737113952637","0.5926026105880737,0.37941601872444153","0.5846408605575562,0.3801417648792267","0.5767583250999451,0.38085508346557617","0.6439648866653442,0.38699227571487427","0.5682142972946167,0.38787147402763367","0.6187372207641602,0.4005867540836334","0.5890189409255981,0.3999892473220825","0.6919316053390503,0.4444156587123871","0.5281676054000854,0.44152650237083435","0.7500401139259338,0.4561246335506439","0.505461573600769,0.45084720849990845","0.8145790696144104,0.45393985509872437","0.48399320244789124,0.4295222759246826","0.8479760885238647,0.45165714621543884","0.4743276834487915,0.4132947027683258","0.838322639465332,0.4497859477996826","0.4903285503387451,0.41081419587135315","0.8224570155143738,0.45166510343551636","0.5003209114074707,0.4197976589202881","0.6189436316490173,0.6125945448875427","0.5068081617355347,0.6061031222343445","0.6218093633651733,0.7477933168411255","0.4234744608402252,0.7097001671791077","0.6213638186454773,0.8532034158706665","0.49240079522132874,0.8341363072395325","0.6048808097839355,0.8626546859741211","0.5093697905540466,0.8426556587219238","0.6597228050231934,0.8960152864456177","0.49873360991477966,0.8896187543869019"
422,"0.605864405632019,0.38871702551841736","0.6172575950622559,0.37977808713912964","0.6248210668563843,0.380567729473114","0.6316248774528503,0.381482869386673","0.5952484607696533,0.37951189279556274","0.5875312089920044,0.379984974861145","0.5799049139022827,0.3806799352169037","0.6417712569236755,0.38891202211380005","0.568498432636261,0.38774505257606506","0.619049072265625,0.40157514810562134","0.5893369317054749,0.40025877952575684","0.6887924671173096,0.44795387983322144","0.5237017869949341,0.44449058175086975","0.7367900609970093,0.4559481143951416","0.5245539546012878,0.4579945504665375","0.7666909694671631,0.45010772347450256","0.524861216545105,0.42621904611587524","0.7928191423416138,0.4468038082122803","0.5256696343421936,0.40816259384155273","0.7830430865287781,0.44415760040283203","0.5368368625640869,0.40575385093688965","0.768528401851654,0.44665494561195374","0.542073667049408,0.41518551111221313","0.6200093030929565,0.6139402985572815","0.5080634355545044,0.606666088104248","0.6209414005279541,0.7487260103225708","0.42616382241249084,0.7085734605789185","0.6196848750114441,0.8530411720275879","0.49510276317596436,0.8345402479171753","0.6042678952217102,0.8622903823852539","0.5132098197937012,0.8428213000297546","0.6589851379394531,0.896227240562439","0.4989068806171417,0.8896629214286804"
423,"0.6124019026756287,0.3885020315647125","0.6203981041908264,0.37957724928855896","0.6259165406227112,0.3802918791770935","0.6313685774803162,0.381137490272522","0.6041861772537231,0.37938907742500305","0.598341703414917,0.3797210156917572","0.5923738479614258,0.3798670768737793","0.6396570801734924,0.3885810971260071","0.5761115550994873,0.38708770275115967","0.6199065446853638,0.4012632966041565","0.5959340929985046,0.4000563621520996","0.6838786005973816,0.44741958379745483","0.5210059285163879,0.4450445771217346","0.7391541600227356,0.4576025903224945","0.5197287201881409,0.4762326776981354","0.7426299452781677,0.4449891149997711","0.5549012422561646,0.42613792419433594","0.7503706812858582,0.4388013780117035","0.5717166662216187,0.41215577721595764","0.7381972670555115,0.4350535273551941","0.5802990794181824,0.4082487225532532","0.7312740087509155,0.4384831488132477","0.5776990056037903,0.4158688485622406","0.6214511394500732,0.6137948632240295","0.5093690752983093,0.6067593693733215","0.6238994002342224,0.7487355470657349","0.42885616421699524,0.709987223148346","0.6180843114852905,0.8533493280410767","0.49806150794029236,0.8345742225646973","0.6035147905349731,0.8623366355895996","0.5160143971443176,0.8440635800361633","0.657041072845459,0.8965328931808472","0.49904248118400574,0.889820396900177"
