Frame,Landmark_0,Landmark_1,Landmark_2,Landmark_3,Landmark_4,Landmark_5,Landmark_6,Landmark_7,Landmark_8,Landmark_9,Landmark_10,Landmark_11,Landmark_12,Landmark_13,Landmark_14,Landmark_15,Landmark_16,Landmark_17,Landmark_18,Landmark_19,Landmark_20,Landmark_21,Landmark_22,Landmark_23,Landmark_24,Landmark_25,Landmark_26,Landmark_27,Landmark_28,Landmark_29,Landmark_30,Landmark_31,Landmark_32
208,"0.5947167277336121,0.38618308305740356","0.6038263440132141,0.3757801949977875","0.610377848148346,0.37561851739883423","0.6176707148551941,0.37569621205329895","0.5847327709197998,0.3765649199485779","0.5779802799224854,0.3768846392631531","0.5705149173736572,0.37757182121276855","0.6258634924888611,0.38145190477371216","0.561333954334259,0.3844529986381531","0.6095246076583862,0.39718812704086304","0.5823211669921875,0.3981398344039917","0.6875391006469727,0.4505811333656311","0.5040364861488342,0.44803786277770996","0.7093594670295715,0.534322202205658","0.488456130027771,0.5378139615058899","0.7209872007369995,0.6099194884300232","0.4948962330818176,0.6142436265945435","0.7233325242996216,0.6361393928527832","0.49278688430786133,0.6390530467033386","0.7079549431800842,0.6340287923812866","0.5077292919158936,0.6361381411552429","0.7042278051376343,0.6264333128929138","0.5132436752319336,0.6292754411697388","0.6542516350746155,0.6095108389854431","0.5486031174659729,0.6096195578575134","0.6347363591194153,0.7353998422622681","0.5480756163597107,0.7316690683364868","0.6194993257522583,0.8486186265945435","0.5515150427818298,0.843077540397644","0.6144546270370483,0.8581806421279907","0.5606133341789246,0.8545543551445007","0.6487939357757568,0.8928613662719727","0.511162281036377,0.8847360610961914"
209,"0.5939511060714722,0.38623830676078796","0.6029444932937622,0.37587249279022217","0.6094471216201782,0.3757304549217224","0.6167643070220947,0.3758182227611542","0.5836696624755859,0.3766006827354431","0.5767954587936401,0.3769104778766632","0.5692787766456604,0.3775894343852997","0.6246733665466309,0.38156670331954956","0.5600655674934387,0.3844646215438843","0.6083916425704956,0.39730459451675415","0.5811184644699097,0.39821338653564453","0.6863871216773987,0.450763463973999","0.5021286606788635,0.44800886511802673","0.7054137587547302,0.5346633195877075","0.48765304684638977,0.5378203988075256","0.7197331786155701,0.6122266054153442","0.49472343921661377,0.6149239540100098","0.7231864929199219,0.6381313800811768","0.4924958050251007,0.639525294303894","0.7080053687095642,0.6361724138259888","0.5077915787696838,0.6366589665412903","0.7039607167243958,0.628176212310791","0.5132681131362915,0.6296066641807556","0.6539618372917175,0.6095126867294312","0.5478357672691345,0.6096128225326538","0.6347495317459106,0.7354062795639038","0.548086404800415,0.7318954467773438","0.6196167469024658,0.8485115170478821","0.5515105724334717,0.8430086374282837","0.6144989132881165,0.8581405878067017","0.5606297254562378,0.8544063568115234","0.648834764957428,0.8927799463272095","0.5112720131874084,0.8849185109138489"
210,"0.5930294394493103,0.3862886130809784","0.6019459366798401,0.3759469985961914","0.6084693670272827,0.3758147358894348","0.61578768491745,0.3759006857872009","0.5825637578964233,0.3766342103481293","0.5755823850631714,0.3769339621067047","0.5680246353149414,0.3776041865348816","0.6235390305519104,0.3816347122192383","0.5587128400802612,0.384479284286499","0.6072275638580322,0.39736372232437134","0.5798336267471313,0.3982485830783844","0.6852580308914185,0.45086994767189026","0.5010220408439636,0.44794565439224243","0.7024757266044617,0.5350706577301025","0.48690566420555115,0.5376482605934143","0.7175678014755249,0.6142351031303406","0.4940823018550873,0.6148874163627625","0.7212143540382385,0.6397629380226135","0.49185532331466675,0.6394566297531128","0.7063645124435425,0.6378490328788757","0.5073546767234802,0.6365997195243835","0.7021051645278931,0.6296976804733276","0.5128374099731445,0.6295632719993591","0.6533405184745789,0.6097503304481506","0.5470244288444519,0.6096732020378113","0.6345951557159424,0.7354167103767395","0.5479848384857178,0.732303261756897","0.6195964217185974,0.8484220504760742","0.5511458516120911,0.8429158926010132","0.6144558191299438,0.8580207824707031","0.5604873895645142,0.8542591333389282","0.6488231420516968,0.8928037881851196","0.5110973715782166,0.8849965333938599"
211,"0.5917943120002747,0.38634371757507324","0.6008239388465881,0.37604302167892456","0.6073660850524902,0.3759273290634155","0.614683985710144,0.3760187029838562","0.5813001990318298,0.3766626715660095","0.5742135047912598,0.37694185972213745","0.5666466951370239,0.37762174010276794","0.6223745346069336,0.3817341923713684","0.5574164390563965,0.3844677805900574","0.6056540608406067,0.39744630455970764","0.5781970024108887,0.39826130867004395","0.6839523911476135,0.45090025663375854","0.500028133392334,0.4479502737522125","0.7004799246788025,0.5352668166160583","0.4860215485095978,0.5377838611602783","0.7152851819992065,0.6146563291549683","0.49274346232414246,0.6153906583786011","0.7191593647003174,0.6401461362838745","0.4908919930458069,0.6397446990013123","0.7051084637641907,0.6385327577590942","0.5062539577484131,0.6371577978134155","0.7006267309188843,0.6305111646652222","0.5115784406661987,0.6301121711730957","0.6528725028038025,0.6097585558891296","0.5464761257171631,0.6096700429916382","0.634369432926178,0.7354361414909363","0.5477561950683594,0.7325180768966675","0.6195641160011292,0.8483959436416626","0.5505929589271545,0.8427565693855286","0.6144445538520813,0.8579913973808289","0.5601929426193237,0.8540967106819153","0.6487442851066589,0.89283686876297","0.5108745694160461,0.8850220441818237"
212,"0.5903750658035278,0.3864518105983734","0.5996769070625305,0.3761461079120636","0.6062996983528137,0.37604719400405884","0.6136629581451416,0.37614691257476807","0.5799911022186279,0.3767048716545105","0.5728219747543335,0.3769572973251343","0.5652631521224976,0.37763434648513794","0.6215429902076721,0.3818565011024475","0.5563485622406006,0.38443368673324585","0.6041454076766968,0.3975652754306793","0.5766902565956116,0.39830002188682556","0.6830676794052124,0.4509669244289398","0.4993703067302704,0.4479430615901947","0.6993470788002014,0.535403311252594","0.48549479246139526,0.5377684235572815","0.7124529480934143,0.6148980259895325","0.4907832145690918,0.6153503060340881","0.7162672877311707,0.6401177644729614","0.4888828694820404,0.6397764682769775","0.7030490636825562,0.6385862231254578","0.5046055316925049,0.6375144124031067","0.6983858942985535,0.6307302713394165","0.5102641582489014,0.6303939819335938","0.6512027382850647,0.6097442507743835","0.545411229133606,0.6095812916755676","0.6339186429977417,0.7356365919113159","0.5477612614631653,0.7327980995178223","0.6194885969161987,0.8483928442001343","0.5504382848739624,0.8426461219787598","0.6144131422042847,0.8579812049865723","0.5600191950798035,0.8539935946464539","0.6478151679039001,0.8929328918457031","0.5107302069664001,0.8850497007369995"
213,"0.5889438390731812,0.3864743709564209","0.5983927249908447,0.37619683146476746","0.6050549149513245,0.3761094808578491","0.612430989742279,0.3762158751487732","0.5787022113800049,0.3767163157463074","0.571496307849884,0.3769761025905609","0.5640221238136292,0.3776484429836273","0.6205111742019653,0.3819158673286438","0.5553550124168396,0.3843468725681305","0.6026175022125244,0.39762604236602783","0.5751610994338989,0.39831843972206116","0.6822313666343689,0.45097750425338745","0.4986109137535095,0.44784027338027954","0.6985700726509094,0.5353904962539673","0.484713613986969,0.5374240279197693","0.7105814218521118,0.6149502992630005","0.4866856038570404,0.6148821711540222","0.7138511538505554,0.6401082873344421","0.4846406579017639,0.6395201683044434","0.7008585333824158,0.6386534571647644","0.49993613362312317,0.6374539136886597","0.6962014436721802,0.6308830380439758","0.5057747960090637,0.6303369998931885","0.6495519280433655,0.6097444295883179","0.5443611741065979,0.6095541715621948","0.6336950659751892,0.7356430888175964","0.5477499961853027,0.7328747510910034","0.6194712519645691,0.8483686447143555","0.5503747463226318,0.8426014184951782","0.6144108772277832,0.857955276966095","0.5599702596664429,0.8539344072341919","0.6473255753517151,0.8929535150527954","0.5107079148292542,0.8850677609443665"
214,"0.5875857472419739,0.38649487495422363","0.5970554947853088,0.37625253200531006","0.6036807298660278,0.3761756718158722","0.6110628843307495,0.3762813210487366","0.5773705244064331,0.37672582268714905","0.570168137550354,0.37699225544929504","0.5628035664558411,0.3776578903198242","0.6192935705184937,0.38194966316223145","0.5543110966682434,0.38424772024154663","0.6012610793113708,0.39766985177993774","0.5738419890403748,0.3983326554298401","0.6810703873634338,0.4509776532649994","0.4972994029521942,0.4478277564048767","0.6979617476463318,0.535206139087677","0.48235830664634705,0.5374130010604858","0.7085555791854858,0.6148847341537476","0.48267224431037903,0.6141217350959778","0.7115325331687927,0.6400726437568665","0.4809872508049011,0.6392579674720764","0.6980224251747131,0.6386106610298157","0.49637070298194885,0.6374049186706543","0.6931316256523132,0.6308364272117615","0.5023403763771057,0.6303137540817261","0.6474963426589966,0.6095300912857056","0.5425064563751221,0.609422504901886","0.6335130929946899,0.735550582408905","0.5476564168930054,0.7328731417655945","0.6194585561752319,0.8483266830444336","0.550340473651886,0.8425285220146179","0.6144083142280579,0.8579064607620239","0.5599085092544556,0.8539050221443176","0.647045910358429,0.8929492235183716","0.510729193687439,0.8850801587104797"
215,"0.5869808793067932,0.3865105211734772","0.5963731408119202,0.37627220153808594","0.6029649972915649,0.37619495391845703","0.6103092432022095,0.3762985169887543","0.5767185091972351,0.3767395317554474","0.5695299506187439,0.377006471157074","0.5621750950813293,0.3776632249355316","0.6184226274490356,0.3819725215435028","0.5535858869552612,0.3841368854045868","0.6006530523300171,0.39767974615097046","0.5732572078704834,0.39833855628967285","0.6805455684661865,0.45099037885665894","0.495906800031662,0.4478452801704407","0.698246955871582,0.5349518060684204","0.47975361347198486,0.5376760363578796","0.7081964612007141,0.6148280501365662","0.4774746298789978,0.6141120791435242","0.7109149694442749,0.6400172710418701","0.47642797231674194,0.6392332911491394","0.6973820328712463,0.6385561227798462","0.4913964569568634,0.6373614072799683","0.692730724811554,0.630804181098938","0.49663111567497253,0.6302903890609741","0.6451960802078247,0.609488844871521","0.5392988324165344,0.6094025373458862","0.633121907711029,0.7355138063430786","0.5468326807022095,0.7328795790672302","0.619420051574707,0.8482480049133301","0.5502560138702393,0.8425145149230957","0.6143359541893005,0.8577643632888794","0.5598472356796265,0.8538838624954224","0.6470977067947388,0.8928717374801636","0.5107491612434387,0.8850919008255005"
216,"0.5861148834228516,0.3865225911140442","0.5955401659011841,0.3762916624546051","0.60212242603302,0.37621432542800903","0.6094714403152466,0.37631720304489136","0.5758759379386902,0.3767566978931427","0.5687013864517212,0.37701213359832764","0.561360776424408,0.3776542842388153","0.6176486611366272,0.3819969892501831","0.5528926253318787,0.38402771949768066","0.5998528599739075,0.3976929783821106","0.5724031329154968,0.3983153998851776","0.6797474026679993,0.45099884271621704","0.4946857988834381,0.4478960931301117","0.6973905563354492,0.5347458124160767","0.4783904254436493,0.5379987359046936","0.7074085474014282,0.6147863864898682","0.47414568066596985,0.6145086288452148","0.710171639919281,0.639973521232605","0.47311854362487793,0.6394847631454468","0.696587085723877,0.6385155320167542","0.48787328600883484,0.6377407312393188","0.6919687986373901,0.6307915449142456","0.4928230345249176,0.630605936050415","0.6444382667541504,0.609304666519165","0.5380556583404541,0.6092678308486938","0.6326454877853394,0.7352508306503296","0.5468286275863647,0.7325929403305054","0.6194201111793518,0.8481848835945129","0.5502991676330566,0.8423982858657837","0.6143234968185425,0.8576960563659668","0.5598583817481995,0.8537775874137878","0.6470534205436707,0.8927944898605347","0.5109054446220398,0.8851016163825989"
217,"0.5858153700828552,0.38650649785995483","0.5952289700508118,0.3763066232204437","0.6018515825271606,0.3762208819389343","0.6091811060905457,0.37631529569625854","0.5755475163459778,0.3767603933811188","0.5683917999267578,0.3769950866699219","0.5609956383705139,0.3776187300682068","0.6173416972160339,0.38198697566986084","0.5524002313613892,0.38391736149787903","0.5996177792549133,0.39765092730522156","0.5721030235290527,0.3982643485069275","0.6793800592422485,0.451000839471817","0.4939776659011841,0.44787487387657166","0.697345495223999,0.5343759655952454","0.4769517183303833,0.5379886627197266","0.7070140838623047,0.6147615909576416","0.4711400270462036,0.6143929958343506","0.7096831798553467,0.6399414539337158","0.4694952368736267,0.6393210887908936","0.6960751414299011,0.6384740471839905","0.4841451346874237,0.6376669406890869","0.691559910774231,0.6307746171951294","0.48918431997299194,0.6305544972419739","0.6435458064079285,0.6092764139175415","0.53692626953125,0.6092426776885986","0.6316945552825928,0.7351903915405273","0.5468093156814575,0.7324732542037964","0.6194128394126892,0.8480852246284485","0.5503803491592407,0.8423970937728882","0.6142866015434265,0.8576280474662781","0.5598613619804382,0.8537756204605103","0.6470604538917542,0.8927041292190552","0.5111060738563538,0.8851367831230164"
218,"0.5857179760932922,0.3864814043045044","0.5950666666030884,0.3763110935688019","0.6017209887504578,0.3762139678001404","0.6089972257614136,0.376304566860199","0.5754153728485107,0.3767598271369934","0.5682917833328247,0.37698042392730713","0.5608734488487244,0.37758633494377136","0.6171242594718933,0.3819807469844818","0.5521335601806641,0.38385170698165894","0.5995497703552246,0.39761337637901306","0.5720587372779846,0.39822426438331604","0.6791534423828125,0.4510074257850647","0.4935152232646942,0.4478679597377777","0.6968027949333191,0.5342569947242737","0.4759529232978821,0.5378784537315369","0.7064547538757324,0.6147451400756836","0.46854710578918457,0.6139474511146545","0.7089751362800598,0.6399227380752563","0.4668791592121124,0.639102578163147","0.6952160596847534,0.6384274959564209","0.4814017713069916,0.6374498605728149","0.6907438635826111,0.6307491660118103","0.4860343635082245,0.6303399801254272","0.6431376934051514,0.609275758266449","0.5362969636917114,0.6092355847358704","0.6312316060066223,0.735192596912384","0.5465877056121826,0.7324209213256836","0.6194267868995667,0.8480818867683411","0.550399124622345,0.8423969149589539","0.6142829656600952,0.8576156497001648","0.559862494468689,0.8537809252738953","0.64732426404953,0.8927017450332642","0.5111220479011536,0.8851398229598999"
