Frame,Landmark_0,Landmark_1,Landmark_2,Landmark_3,Landmark_4,Landmark_5,Landmark_6,Landmark_7,Landmark_8,Landmark_9,Landmark_10,Landmark_11,Landmark_12,Landmark_13,Landmark_14,Landmark_15,Landmark_16,Landmark_17,Landmark_18,Landmark_19,Landmark_20,Landmark_21,Landmark_22,Landmark_23,Landmark_24,Landmark_25,Landmark_26,Landmark_27,Landmark_28,Landmark_29,Landmark_30,Landmark_31,Landmark_32
23,"0.621616005897522,0.38004130125045776","0.6334924697875977,0.37152907252311707","0.6395739912986755,0.3720567226409912","0.6472838521003723,0.372323215007782","0.6109449863433838,0.3708621561527252","0.6026230454444885,0.3709695637226105","0.5953458547592163,0.3714042007923126","0.6579374670982361,0.37882840633392334","0.5835975408554077,0.377520889043808","0.6339498162269592,0.39294299483299255","0.605408787727356,0.392275869846344","0.7210068702697754,0.44654518365859985","0.5217687487602234,0.44247546792030334","0.7309176325798035,0.5321723818778992","0.4971136748790741,0.522895097732544","0.7059117555618286,0.6105673909187317","0.4967559278011322,0.593055784702301","0.6947239637374878,0.6350958347320557","0.4996092617511749,0.6169928312301636","0.6837061643600464,0.6328373551368713","0.511322021484375,0.6143934726715088","0.6850730180740356,0.6235644817352295","0.5123522877693176,0.6059988141059875","0.6555683612823486,0.6066803336143494","0.5405744910240173,0.5993848443031311","0.6312569379806519,0.7379661202430725","0.5227251052856445,0.7224363684654236","0.6199864149093628,0.8490426540374756","0.5450379848480225,0.8350458741188049","0.6087461113929749,0.8571576476097107","0.5604565739631653,0.8463700413703918","0.6322603225708008,0.9010591506958008","0.5065453052520752,0.8862937092781067"
24,"0.6215468645095825,0.3786160349845886","0.6339172124862671,0.37027662992477417","0.6400412321090698,0.3708178997039795","0.6472635865211487,0.37113484740257263","0.6109960675239563,0.3695380687713623","0.6028384566307068,0.36961761116981506","0.5955422520637512,0.3699122369289398","0.6584960222244263,0.3774925768375397","0.584385335445404,0.3759220540523529","0.6346619129180908,0.39160048961639404","0.6054367423057556,0.39082643389701843","0.7223366498947144,0.44646313786506653","0.521624743938446,0.4418267011642456","0.7324745059013367,0.5331674814224243","0.4979311525821686,0.5228253602981567","0.7052696943283081,0.6122137308120728","0.4970133602619171,0.5928427577018738","0.693943977355957,0.6373906135559082","0.50127774477005,0.6168833374977112","0.6822531223297119,0.6347494125366211","0.5127689242362976,0.6142416000366211","0.6835651397705078,0.6252029538154602","0.5137982964515686,0.6061376333236694","0.6565524339675903,0.6074808835983276","0.540587306022644,0.599405825138092","0.6317799687385559,0.739081859588623","0.5274312496185303,0.7254223823547363","0.6195452809333801,0.8518689274787903","0.5454313158988953,0.8463618159294128","0.6081854701042175,0.8601259589195251","0.5612310767173767,0.857787013053894","0.6337054967880249,0.9031224846839905","0.504447340965271,0.8990909457206726"
25,"0.6242653131484985,0.3764720857143402","0.636089026927948,0.3682723641395569","0.6420580744743347,0.36867672204971313","0.6493505835533142,0.3689808249473572","0.6126595735549927,0.36769846081733704","0.6040925979614258,0.3678530156612396","0.596534013748169,0.3680878281593323","0.6598839163780212,0.37547215819358826","0.5846115350723267,0.37438300251960754","0.6372374892234802,0.38962289690971375","0.6075245141983032,0.3892228305339813","0.72373366355896,0.44650033116340637","0.5217438340187073,0.44141915440559387","0.7327765822410583,0.5345445871353149","0.4993440806865692,0.5233856439590454","0.7043570876121521,0.6132681369781494","0.4988528788089752,0.5955637097358704","0.6927050352096558,0.6386877298355103","0.5069849491119385,0.6212721467018127","0.6811208724975586,0.6360923051834106","0.5187246799468994,0.6192712187767029","0.6822223663330078,0.6264269351959229","0.5184500813484192,0.610355794429779","0.6580390334129333,0.6083452701568604","0.5406830906867981,0.6000493168830872","0.6323241591453552,0.7405661344528198","0.5314403176307678,0.7293257713317871","0.6189314723014832,0.8537395000457764","0.5454013347625732,0.8548758625984192","0.607128381729126,0.8632883429527283","0.5611621737480164,0.8668966293334961","0.6348611116409302,0.9037926197052002","0.5040907263755798,0.9083686470985413"
26,"0.6244001388549805,0.37527748942375183","0.6364446878433228,0.3669445812702179","0.6425318121910095,0.367324560880661","0.6493887305259705,0.36763083934783936","0.6127878427505493,0.3665628731250763","0.6044395565986633,0.366760790348053","0.5966808795928955,0.3671095073223114","0.6597200036048889,0.37418895959854126","0.5847100019454956,0.3735290765762329","0.6378571391105652,0.3884192407131195","0.6075164079666138,0.3880886137485504","0.7243136763572693,0.4465796649456024","0.5214382410049438,0.4411510229110718","0.733634889125824,0.5356613993644714","0.4998171627521515,0.5240156650543213","0.7040677666664124,0.6138162016868591","0.49954426288604736,0.5977362394332886","0.6924291253089905,0.6391840577125549","0.5092143416404724,0.6234069466590881","0.6806566715240479,0.6368851661682129","0.5205903053283691,0.6218478083610535","0.6817914843559265,0.6271342635154724","0.5198466777801514,0.612888514995575","0.6606419682502747,0.6100965142250061","0.5421754717826843,0.601611316204071","0.6331796050071716,0.7422094941139221","0.5347824096679688,0.7337804436683655","0.6180429458618164,0.8549386262893677","0.5453519821166992,0.860725998878479","0.6061286330223083,0.8649781942367554","0.5609349012374878,0.8729186654090881","0.6348046064376831,0.9049520492553711","0.5044036507606506,0.9173680543899536"
27,"0.6235427260398865,0.3753059208393097","0.6359615921974182,0.36661943793296814","0.6424056887626648,0.36703166365623474","0.6487792730331421,0.3674495220184326","0.612423300743103,0.36627376079559326","0.6042211055755615,0.36652377247810364","0.5964691042900085,0.36696600914001465","0.6593731641769409,0.37402063608169556","0.5847513675689697,0.3731478750705719","0.6373227834701538,0.38828301429748535","0.6067531704902649,0.38779938220977783","0.723520815372467,0.44655537605285645","0.5211173295974731,0.44067689776420593","0.734571099281311,0.535811722278595","0.49974191188812256,0.5253155827522278","0.705248236656189,0.6141973733901978","0.5002079010009766,0.6006039381027222","0.6932672262191772,0.6399160623550415","0.5103952884674072,0.6260923147201538","0.6814960241317749,0.6381769776344299","0.5221511125564575,0.6239175796508789","0.6826317310333252,0.6279895305633545","0.5213159918785095,0.6150985956192017","0.6608222126960754,0.6108536720275879","0.5422207713127136,0.6029201149940491","0.6337645053863525,0.7433035969734192","0.537266731262207,0.7367379665374756","0.6176466941833496,0.8557831645011902","0.5452324151992798,0.8648608326911926","0.6050792932510376,0.8664539456367493","0.56056147813797,0.8782517910003662","0.63490891456604,0.9049719572067261","0.5049716234207153,0.9238121509552002"
28,"0.6227773427963257,0.3749178349971771","0.635250449180603,0.36587148904800415","0.6419680118560791,0.3662649691104889","0.6481490731239319,0.36678919196128845","0.6119175553321838,0.3656950294971466","0.6037936210632324,0.36606672406196594","0.596043586730957,0.3666292130947113","0.6591023206710815,0.37360262870788574","0.5846052169799805,0.37276774644851685","0.6368244886398315,0.3877805769443512","0.6062289476394653,0.38723254203796387","0.7234986424446106,0.44696685671806335","0.5209589004516602,0.4405219554901123","0.735159158706665,0.5372664332389832","0.4997323751449585,0.5271235108375549","0.706245481967926,0.6150643229484558","0.5016673803329468,0.603729248046875","0.6946254968643188,0.6406484842300415","0.5119308829307556,0.6285764575004578","0.6827014684677124,0.6392168402671814","0.5244095921516418,0.6264858841896057","0.6835232973098755,0.6293028593063354","0.5237511992454529,0.6184104681015015","0.6619768142700195,0.6119104623794556","0.542837381362915,0.6045965552330017","0.6336808800697327,0.7447923421859741","0.5396113395690918,0.739496648311615","0.6172533631324768,0.8566027283668518","0.545212984085083,0.8699771761894226","0.6048097610473633,0.867496132850647","0.5602791905403137,0.8840993046760559","0.6348756551742554,0.9057316184043884","0.505716860294342,0.9297388195991516"
29,"0.622568666934967,0.3739115595817566","0.6346974968910217,0.36467185616493225","0.6412868499755859,0.36493679881095886","0.6475569009780884,0.36543190479278564","0.6115524172782898,0.36490559577941895","0.6034529805183411,0.365482360124588","0.5958817005157471,0.36615562438964844","0.6585341691970825,0.37250974774360657","0.5842078924179077,0.3724827766418457","0.6362060308456421,0.38673824071884155","0.6058911681175232,0.3863409757614136","0.7229753136634827,0.44713279604911804","0.5208448171615601,0.44044142961502075","0.7349363565444946,0.537329375743866","0.49963781237602234,0.5277931690216064","0.7078400254249573,0.6151167750358582","0.5023654699325562,0.6051622629165649","0.6967288851737976,0.6405763030052185","0.512834906578064,0.629537045955658","0.6842547655105591,0.6389862895011902","0.525952935218811,0.6277405023574829","0.6848194003105164,0.6292538046836853","0.5251301527023315,0.6192399859428406","0.6623396277427673,0.6122773885726929","0.5431818962097168,0.6056230664253235","0.6336483955383301,0.7457239627838135","0.5411534905433655,0.7413520812988281","0.6162571907043457,0.8569114208221436","0.5453070998191833,0.874299943447113","0.6043810248374939,0.8679307103157043","0.5599239468574524,0.8891069293022156","0.6346770524978638,0.9061768054962158","0.5082775950431824,0.9351096153259277"
30,"0.6222438216209412,0.37249916791915894","0.6345226168632507,0.36325711011886597","0.6409798264503479,0.3634636104106903","0.6472890377044678,0.36394068598747253","0.611206591129303,0.3637775778770447","0.602868378162384,0.36452242732048035","0.5950250625610352,0.36528509855270386","0.6583110690116882,0.371345579624176","0.5841302275657654,0.3718692362308502","0.6357659101486206,0.38540664315223694","0.605621337890625,0.38514038920402527","0.7225070595741272,0.44706442952156067","0.5194656252861023,0.440449982881546","0.7346829771995544,0.5372039079666138","0.49937909841537476,0.5291707515716553","0.7081718444824219,0.6148529052734375","0.5031018853187561,0.6082413792610168","0.6979891657829285,0.6401714086532593","0.5126408338546753,0.632250189781189","0.6851263046264648,0.6386319994926453","0.5269118547439575,0.6311228275299072","0.685417652130127,0.6289851665496826","0.5265670418739319,0.6225103735923767","0.6624813675880432,0.6127491593360901","0.543357789516449,0.6067310571670532","0.6335327625274658,0.7458146214485168","0.5425000786781311,0.7426007986068726","0.6148087978363037,0.8569239377975464","0.5456313490867615,0.8772152066230774","0.6036743521690369,0.8678008913993835","0.559434175491333,0.8917126655578613","0.6340620517730713,0.9061059355735779","0.512380063533783,0.9389028549194336"
31,"0.6215958595275879,0.37261950969696045","0.6340886354446411,0.36302682757377625","0.6409206986427307,0.3631937801837921","0.6471806168556213,0.3636015057563782","0.6100930571556091,0.3636685609817505","0.6012201905250549,0.3644188940525055","0.5931710004806519,0.36516082286834717","0.6565762162208557,0.37078922986984253","0.5822616815567017,0.37177222967147827","0.6355516910552979,0.3854171335697174","0.6046267151832581,0.3851722180843353","0.7218295335769653,0.44706791639328003","0.5139881372451782,0.4404909610748291","0.7344767451286316,0.5370854735374451","0.4986879229545593,0.5302925109863281","0.7079018354415894,0.6148719787597656","0.5031785368919373,0.6089364886283875","0.6980899572372437,0.6401517391204834","0.5125181674957275,0.6326720118522644","0.6852470636367798,0.6385586857795715","0.5269498229026794,0.6311987638473511","0.6852806806564331,0.6290304660797119","0.5266867876052856,0.6229786276817322","0.6621357798576355,0.6131967306137085","0.5432310700416565,0.6079522967338562","0.6334989070892334,0.7462681531906128","0.5430617332458496,0.7437970042228699","0.6140273809432983,0.8575766086578369","0.5456971526145935,0.8791365623474121","0.6030412316322327,0.8684806823730469","0.5584084987640381,0.8938831686973572","0.6340430974960327,0.9062960147857666","0.5150658488273621,0.9417303204536438"
32,"0.6173617839813232,0.3719804286956787","0.6293668746948242,0.3621397316455841","0.6366649270057678,0.362373948097229","0.6437070369720459,0.3627817630767822","0.6053371429443359,0.3628194332122803","0.5967984199523926,0.3635323643684387","0.5890898108482361,0.3642624318599701","0.6520194411277771,0.3698437511920929","0.5785431265830994,0.37099066376686096","0.6324314475059509,0.38467085361480713","0.6002057194709778,0.384142130613327","0.7191538214683533,0.4466674029827118","0.5080028176307678,0.44061464071273804","0.7338922023773193,0.5368779301643372","0.4970645606517792,0.5311716794967651","0.7083268761634827,0.6148586869239807","0.502981960773468,0.6093896627426147","0.6990976929664612,0.6399348378181458","0.5118853449821472,0.6331843733787537","0.6863308548927307,0.6384155750274658","0.5268099308013916,0.6313987970352173","0.6861469745635986,0.6289055943489075","0.5263920426368713,0.6232919692993164","0.6618781685829163,0.6134188771247864","0.5431921482086182,0.6089951992034912","0.6335005164146423,0.7464759945869446","0.543014407157898,0.7464696168899536","0.613323450088501,0.8580663204193115","0.5459737181663513,0.8823745846748352","0.6027370691299438,0.8687563538551331","0.5579200387001038,0.8972913026809692","0.6337131857872009,0.906194806098938","0.5167511701583862,0.9439839720726013"
33,"0.6124998927116394,0.3709328770637512","0.6238989233970642,0.36093148589134216","0.6313796639442444,0.36119094491004944","0.6387501358985901,0.3616536557674408","0.600094735622406,0.361797571182251","0.5918064117431641,0.36253124475479126","0.5842196941375732,0.36334970593452454","0.6461495161056519,0.3685120940208435","0.572608232498169,0.3702562749385834","0.6279149651527405,0.38374224305152893","0.5947712659835815,0.3830861449241638","0.7145572304725647,0.44594812393188477","0.5011988878250122,0.4406238794326782","0.7321327328681946,0.5349916815757751","0.4932231903076172,0.5315999984741211","0.7082849740982056,0.6146027445793152","0.502967894077301,0.610298752784729","0.7001361846923828,0.6394267678260803","0.5119874477386475,0.6336541771888733","0.6884602308273315,0.6383792757987976","0.5270329117774963,0.6312295198440552","0.6876996755599976,0.6287767887115479","0.5264669060707092,0.6232330799102783","0.6616829633712769,0.6133580803871155","0.5430771708488464,0.6100414395332336","0.6337547302246094,0.7465433478355408","0.5432873964309692,0.7490370869636536","0.6134426593780518,0.8589606285095215","0.5461143851280212,0.8834090828895569","0.602927029132843,0.8697611093521118","0.5573152899742126,0.8986714482307434","0.6356041431427002,0.9061174392700195","0.5181604623794556,0.9472779631614685"
34,"0.6085414290428162,0.37031522393226624","0.6199340224266052,0.3600996732711792","0.627501368522644,0.36044448614120483","0.634844958782196,0.360896497964859","0.595967173576355,0.36089888215065","0.5873447060585022,0.3616473078727722","0.579468846321106,0.36248281598091125","0.6412493586540222,0.36747023463249207","0.566754937171936,0.36937347054481506","0.6237936019897461,0.38320136070251465","0.5900754332542419,0.3824472427368164","0.7082226276397705,0.44406697154045105","0.4956769645214081,0.440629780292511","0.7292470932006836,0.5318853259086609","0.4864414930343628,0.5334138870239258","0.7082043886184692,0.6120269894599915","0.5027557015419006,0.6122924089431763","0.7013934850692749,0.636712372303009","0.5118778347969055,0.636318027973175","0.6907257437705994,0.6358780860900879","0.5273045897483826,0.632262110710144","0.6891651749610901,0.6267967224121094","0.5268102884292603,0.624127209186554","0.6615371704101562,0.6137062311172485","0.5430072546005249,0.6119739413261414","0.6340367197990417,0.7470223307609558","0.5431028008460999,0.7510143518447876","0.6134619116783142,0.8590842485427856","0.5460819602012634,0.8855584263801575","0.6033986806869507,0.8696252703666687","0.555378794670105,0.9022558927536011","0.6375525593757629,0.9060554504394531","0.5181480050086975,0.949812650680542"
