Frame,Landmark_0,Landmark_1,Landmark_2,Landmark_3,Landmark_4,Landmark_5,Landmark_6,Landmark_7,Landmark_8,Landmark_9,Landmark_10,Landmark_11,Landmark_12,Landmark_13,Landmark_14,Landmark_15,Landmark_16,Landmark_17,Landmark_18,Landmark_19,Landmark_20,Landmark_21,Landmark_22,Landmark_23,Landmark_24,Landmark_25,Landmark_26,Landmark_27,Landmark_28,Landmark_29,Landmark_30,Landmark_31,Landmark_32
21,"0.544690728187561,0.29296278953552246","0.557232141494751,0.28115198016166687","0.56495600938797,0.28152215480804443","0.5722800493240356,0.2819712162017822","0.5334123969078064,0.2798989415168762","0.5251757502555847,0.279462069272995","0.5163054466247559,0.27906349301338196","0.5767287611961365,0.28649774193763733","0.5046678185462952,0.2816029191017151","0.5551696419715881,0.30640944838523865","0.5255401730537415,0.30659106373786926","0.6426054239273071,0.3530551791191101","0.42635878920555115,0.35166752338409424","0.6650262475013733,0.4465583860874176","0.41379886865615845,0.44668060541152954","0.6469696760177612,0.5227299928665161","0.4480450451374054,0.5259621739387512","0.6411406993865967,0.5478643178939819","0.4529563784599304,0.5472399592399597","0.624782145023346,0.5476723909378052","0.46738335490226746,0.5447607040405273","0.620998740196228,0.5405288934707642","0.4685361683368683,0.5379205942153931","0.5968347191810608,0.5251346826553345","0.4868757426738739,0.5292461514472961","0.5883511304855347,0.6795822381973267","0.4831659495830536,0.6795426607131958","0.5570650100708008,0.8185354471206665","0.48404374718666077,0.8298709988594055","0.5496009588241577,0.8362132906913757","0.4874802529811859,0.8459910154342651","0.5394425988197327,0.8731177449226379","0.5081886649131775,0.8826509714126587"
22,"0.5441694259643555,0.2937145233154297","0.5570192933082581,0.28212010860443115","0.564795732498169,0.28257670998573303","0.5715643763542175,0.2831118702888489","0.5329030752182007,0.2806932032108307","0.5241730809211731,0.2802796959877014","0.5154418349266052,0.2798629403114319","0.5760118961334229,0.28791987895965576","0.502094030380249,0.2829284071922302","0.5546457767486572,0.307674765586853","0.5239437222480774,0.30771970748901367","0.6406983137130737,0.35536491870880127","0.42296573519706726,0.3543702960014343","0.6650528311729431,0.4480828642845154","0.41069263219833374,0.4486941695213318","0.64903324842453,0.5223408937454224","0.44699913263320923,0.5263848304748535","0.6427364945411682,0.5484974384307861","0.4527831971645355,0.5478895306587219","0.6266451478004456,0.5481816530227661","0.4670804738998413,0.5452815890312195","0.6232138872146606,0.5407682657241821","0.46836891770362854,0.5382406711578369","0.5973455905914307,0.5267197489738464","0.48184433579444885,0.5313811898231506","0.5888094305992126,0.6815083026885986","0.4807427227497101,0.6810315251350403","0.5593743920326233,0.8206893801689148","0.48619893193244934,0.8298007845878601","0.5509924292564392,0.8380862474441528","0.4917515516281128,0.8468457460403442","0.5426313877105713,0.8757457733154297","0.5092278122901917,0.8839424252510071"
23,"0.5442524552345276,0.2947379946708679","0.5572378635406494,0.28340697288513184","0.5648193955421448,0.2840743660926819","0.5713861584663391,0.2847577929496765","0.5329993963241577,0.2813851237297058","0.5241532921791077,0.2808438837528229","0.5153822302818298,0.28035855293273926","0.5755897760391235,0.2895532250404358","0.4993060231208801,0.28357139229774475","0.5547496676445007,0.3091008961200714","0.5234572291374207,0.3083952069282532","0.6359545588493347,0.3570456802845001","0.41706445813179016,0.35712549090385437","0.6612530946731567,0.4479197859764099","0.4060748219490051,0.4490196704864502","0.6503859162330627,0.5212092399597168","0.44385766983032227,0.5254049301147461","0.6453275084495544,0.548530638217926","0.4497584402561188,0.547049880027771","0.6324173212051392,0.5481393337249756","0.46499812602996826,0.5446072816848755","0.626069962978363,0.5392066836357117","0.4668399691581726,0.5376077890396118","0.5974793434143066,0.5272363424301147","0.4779697358608246,0.5330541133880615","0.5894309878349304,0.6782670021057129","0.47892025113105774,0.6795945763587952","0.5633386969566345,0.8178466558456421","0.4897196888923645,0.8309158086776733","0.5534932613372803,0.8308436274528503","0.49877166748046875,0.8466717004776001","0.5427495837211609,0.874733567237854","0.50910884141922,0.8848188519477844"
24,"0.5436798930168152,0.29479092359542847","0.5567236542701721,0.2834644317626953","0.5636566877365112,0.284168004989624","0.5695830583572388,0.2848871052265167","0.5324090719223022,0.2813999056816101","0.5230904221534729,0.28087013959884644","0.5142356753349304,0.2803891599178314","0.5736804604530334,0.28981098532676697","0.4955032467842102,0.28371748328208923","0.5537004470825195,0.30928224325180054","0.5220435857772827,0.30842581391334534","0.6322914958000183,0.3583104610443115","0.4133569002151489,0.3578900098800659","0.6560238599777222,0.4497140049934387","0.4025335907936096,0.448690801858902","0.6470664739608765,0.5261666178703308","0.44200828671455383,0.5251607894897461","0.6452696323394775,0.5520032048225403","0.44861432909965515,0.5465566515922546","0.6326877474784851,0.5530651807785034","0.46431100368499756,0.544516384601593","0.6267284750938416,0.5443867444992065","0.4663116931915283,0.5375239849090576","0.5974384546279907,0.5270849466323853","0.4757783114910126,0.5324133038520813","0.5920491814613342,0.6751015186309814","0.4758323132991791,0.6793286204338074","0.5656931400299072,0.8126313090324402","0.489713579416275,0.8287085294723511","0.5535316467285156,0.822007954120636","0.4977423846721649,0.8438988924026489","0.5476943254470825,0.8707057237625122","0.5098108649253845,0.8866052627563477"
25,"0.5430689454078674,0.2948233187198639","0.5553675889968872,0.2835172712802887","0.5614029169082642,0.2842707335948944","0.5667798519134521,0.28502675890922546","0.5312207341194153,0.2814148962497711","0.5214421153068542,0.2808893024921417","0.5122635960578918,0.2804172933101654","0.570151686668396,0.2900964617729187","0.49155566096305847,0.28409749269485474","0.5528413653373718,0.3093385100364685","0.5208785533905029,0.3084512948989868","0.6262426972389221,0.3589514195919037","0.40954938530921936,0.35765212774276733","0.6466018557548523,0.44940561056137085","0.39953309297561646,0.4484747350215912","0.642846405506134,0.5244067311286926","0.43877458572387695,0.5250858664512634","0.6436305642127991,0.5502244234085083","0.4459646940231323,0.5461935997009277","0.6313000321388245,0.5504680871963501","0.46072667837142944,0.5443135499954224","0.6252407431602478,0.541968047618866","0.46289652585983276,0.5370885133743286","0.5973831415176392,0.52657550573349","0.4734500050544739,0.5323081612586975","0.5944054126739502,0.6735271215438843","0.4742681682109833,0.6790510416030884","0.5655568838119507,0.8128307461738586","0.489082008600235,0.8311818242073059","0.5534594058990479,0.8245329856872559","0.4976240396499634,0.8431596755981445","0.5477769374847412,0.8717060089111328","0.509315013885498,0.8881470561027527"
26,"0.5425223708152771,0.29415446519851685","0.5526743531227112,0.28293710947036743","0.5578664541244507,0.2835458219051361","0.5631128549575806,0.2841373383998871","0.5289745926856995,0.2812250554561615","0.5189012289047241,0.28080302476882935","0.5091424584388733,0.2804238796234131","0.5644930601119995,0.2893688976764679","0.48639506101608276,0.28425371646881104","0.551833987236023,0.30895552039146423","0.5202381610870361,0.30826836824417114","0.6210640668869019,0.35874342918395996","0.40795865654945374,0.35743382573127747","0.6402048468589783,0.4482969343662262","0.392733633518219,0.4471967816352844","0.6419267058372498,0.5137172937393188","0.43079087138175964,0.5202840566635132","0.6435132622718811,0.5382996201515198","0.4385075867176056,0.5428319573402405","0.6312605738639832,0.5371450781822205","0.4542608857154846,0.5387985110282898","0.6253480911254883,0.5290049314498901","0.4563356637954712,0.5314366817474365","0.5974321365356445,0.5265520811080933","0.4723798930644989,0.5320351719856262","0.5984367728233337,0.6733034253120422","0.47029587626457214,0.6785041689872742","0.5657023787498474,0.8129339218139648","0.4879834055900574,0.8352081179618835","0.5536556243896484,0.8248178362846375","0.49489372968673706,0.8503211736679077","0.5484870672225952,0.8730975389480591","0.5086809992790222,0.8919240832328796"
27,"0.5372381210327148,0.293353408575058","0.5468440651893616,0.2821938693523407","0.5523204803466797,0.28266435861587524","0.5576488971710205,0.283090740442276","0.522102415561676,0.2809390425682068","0.5115886926651001,0.2806375026702881","0.5022193789482117,0.28036099672317505","0.5597040057182312,0.2882430851459503","0.4804682731628418,0.284292995929718","0.5477604269981384,0.3080262243747711","0.5151819586753845,0.30785006284713745","0.619092583656311,0.3586285710334778","0.405537873506546,0.35583728551864624","0.6371252536773682,0.4480389952659607","0.387435644865036,0.44549140334129333","0.6383943557739258,0.5141299962997437","0.4232472777366638,0.5170010328292847","0.6406416893005371,0.5383464097976685","0.4317137897014618,0.5401397943496704","0.6294249296188354,0.5373083353042603","0.4480232298374176,0.5350728631019592","0.6235328316688538,0.5292052626609802","0.4501726031303406,0.5280717611312866","0.5964798927307129,0.5259198546409607","0.4701789319515228,0.5305418968200684","0.5994166731834412,0.6682048439979553","0.4667726159095764,0.6776047348976135","0.5659841299057007,0.808302104473114","0.48645761609077454,0.8328860402107239","0.5535412430763245,0.8178480267524719","0.49103406071662903,0.8479345440864563","0.5483686327934265,0.8707567453384399","0.5083831548690796,0.8908182382583618"
28,"0.5328882336616516,0.2926492393016815","0.5427059531211853,0.2815265357494354","0.5480252504348755,0.28201088309288025","0.5538646578788757,0.2824341654777527","0.5180727243423462,0.28041785955429077","0.5074402093887329,0.2801731824874878","0.49800026416778564,0.28000837564468384","0.5576772689819336,0.28800302743911743","0.47714123129844666,0.2842480540275574","0.5443726181983948,0.3075091540813446","0.5114032030105591,0.3071264624595642","0.6159587502479553,0.3584293723106384","0.40560662746429443,0.3552371561527252","0.6349143981933594,0.44795140624046326","0.38431647419929504,0.4439241290092468","0.6367573142051697,0.5142594575881958","0.42094549536705017,0.5135358572006226","0.6397280097007751,0.5384284257888794","0.4293884336948395,0.5367382168769836","0.6284289360046387,0.537402331829071","0.44596031308174133,0.5315322875976562","0.6223321557044983,0.5292766690254211","0.44835373759269714,0.5253386497497559","0.5958309769630432,0.5255572199821472","0.4693135619163513,0.5294662714004517","0.6002457141876221,0.6652277708053589","0.4647223651409149,0.6764495372772217","0.5651751756668091,0.8048459887504578","0.4857715666294098,0.8323901891708374","0.5511833429336548,0.8139358758926392","0.48984047770500183,0.8472434878349304","0.5469983220100403,0.8672847747802734","0.508065938949585,0.8919379115104675"
29,"0.5281039476394653,0.2925364077091217","0.538352906703949,0.2811968922615051","0.5439764857292175,0.2817084491252899","0.5494975447654724,0.28214573860168457","0.5125134587287903,0.28026777505874634","0.5015043616294861,0.28011173009872437","0.49258461594581604,0.27999845147132874","0.5538645386695862,0.2878005802631378","0.4733649790287018,0.2845013737678528","0.5407026410102844,0.30739229917526245","0.5066903233528137,0.307145893573761","0.6136333346366882,0.35824233293533325","0.40627139806747437,0.35474422574043274","0.6309187412261963,0.4445490837097168","0.3818954825401306,0.441815048456192","0.6372083425521851,0.50257807970047","0.41373923420906067,0.508585512638092","0.6400299072265625,0.5259192585945129","0.4222477078437805,0.5322932600975037","0.6286543011665344,0.5237609148025513","0.4383867084980011,0.526779294013977","0.6225922703742981,0.5170624852180481","0.44171664118766785,0.5202279686927795","0.5909636616706848,0.5253661870956421","0.4679602384567261,0.5287154912948608","0.6002053022384644,0.6650081872940063","0.4633266031742096,0.676372766494751","0.5634697675704956,0.7983907461166382","0.4857540428638458,0.8341637849807739","0.5483983755111694,0.8114892244338989","0.4897909462451935,0.8499578237533569","0.5470322370529175,0.8593984842300415","0.5088754892349243,0.8918328285217285"
30,"0.5264175534248352,0.29257193207740784","0.5364075899124146,0.28116676211357117","0.541964054107666,0.2816872298717499","0.5474713444709778,0.2821381986141205","0.5102388858795166,0.2802349328994751","0.4991186857223511,0.2801005244255066","0.4901573956012726,0.2800091505050659","0.5513290166854858,0.2877129912376404","0.4706735908985138,0.28463417291641235","0.5388779640197754,0.3074006140232086","0.5043566823005676,0.30725497007369995","0.6134458184242249,0.35819879174232483","0.40527352690696716,0.3547070622444153","0.631361722946167,0.44343215227127075","0.38001352548599243,0.4419601559638977","0.6348608732223511,0.4986226558685303","0.41465356945991516,0.5092744827270508","0.6372137069702148,0.5245508551597595","0.4232565462589264,0.5325977802276611","0.6253277063369751,0.520638644695282","0.43971845507621765,0.5271120667457581","0.6186590790748596,0.513687014579773","0.44271737337112427,0.5206772685050964","0.5901447534561157,0.5260723233222961","0.4672660529613495,0.5287091732025146","0.6003398299217224,0.665105938911438","0.4633539319038391,0.677253007888794","0.5635377168655396,0.7968183755874634","0.4854188561439514,0.8338839411735535","0.5479046106338501,0.8055108189582825","0.4897509813308716,0.8491166234016418","0.552101194858551,0.8578944206237793","0.5098490118980408,0.8919194340705872"
31,"0.5234634280204773,0.293479859828949","0.5345191955566406,0.28209835290908813","0.5404925346374512,0.2826088070869446","0.5457944869995117,0.2830306887626648","0.5079846978187561,0.2807745337486267","0.4971734881401062,0.28054338693618774","0.48841556906700134,0.28038492798805237","0.549517810344696,0.2880932092666626","0.46941694617271423,0.2849366068840027","0.5359086990356445,0.3079257905483246","0.5014467239379883,0.30771175026893616","0.6114104986190796,0.358059287071228","0.40463587641716003,0.35469502210617065","0.6301755905151367,0.4429371953010559","0.37840715050697327,0.4420684278011322","0.6327032446861267,0.4977642595767975","0.41419845819473267,0.5096333026885986","0.6349380612373352,0.5236496329307556","0.4229889214038849,0.5327930450439453","0.6228905320167542,0.5192923545837402","0.4399961233139038,0.5275357961654663","0.6163854002952576,0.5124744176864624","0.4428994953632355,0.5211055874824524","0.5886856913566589,0.5293561220169067","0.4654589891433716,0.5301400423049927","0.6009107232093811,0.6663922667503357","0.46334177255630493,0.6781235337257385","0.5662566423416138,0.7985559105873108","0.4852064847946167,0.8335158228874207","0.5479279160499573,0.8076856732368469","0.4897323548793793,0.8484498858451843","0.5712679028511047,0.8588557243347168","0.5129703283309937,0.892911434173584"
32,"0.5188051462173462,0.2952480912208557","0.5312356948852539,0.2840397357940674","0.5381612777709961,0.2845234274864197","0.5433263778686523,0.28487423062324524","0.5045738816261292,0.2824757695198059","0.49420249462127686,0.2820788323879242","0.4856058657169342,0.2817901074886322","0.54719477891922,0.2893376350402832","0.46786367893218994,0.28593477606773376","0.531286895275116,0.30892500281333923","0.4970751404762268,0.30870574712753296","0.6097738742828369,0.35815516114234924","0.4022529125213623,0.3548346161842346","0.6303086876869202,0.44288086891174316","0.37717530131340027,0.44303885102272034","0.6281099319458008,0.49930429458618164","0.41481471061706543,0.5097982883453369","0.628837525844574,0.5253257751464844","0.42360544204711914,0.5328819751739502","0.6153970956802368,0.5215767621994019","0.44008582830429077,0.5279818773269653","0.6097975969314575,0.5139607191085815","0.44268596172332764,0.5214903354644775","0.5869656801223755,0.530372679233551","0.46382400393486023,0.531279444694519","0.6008979082107544,0.6708101630210876","0.4636664092540741,0.6780722141265869","0.5731181502342224,0.8086997270584106","0.4854251742362976,0.8323037028312683","0.5536345839500427,0.8192224502563477","0.4903016686439514,0.8467377424240112","0.5845035910606384,0.8705242872238159","0.515009880065918,0.8921159505844116"
33,"0.5162984728813171,0.2968809902667999","0.5292229056358337,0.2856441140174866","0.5364350080490112,0.28606197237968445","0.5415481925010681,0.28635385632514954","0.5030441880226135,0.2840171158313751","0.4928053617477417,0.28351932764053345","0.4843682646751404,0.28313496708869934","0.5460662841796875,0.29042091965675354","0.4670531451702118,0.2866625189781189","0.5286375284194946,0.3097921311855316","0.4949656128883362,0.3095414340496063","0.6093654036521912,0.35921382904052734","0.40093520283699036,0.3548070788383484","0.63022780418396,0.4466727375984192","0.37585827708244324,0.44342851638793945","0.6239815354347229,0.5204437375068665","0.4154719114303589,0.5124405026435852","0.6234416365623474,0.5436543226242065","0.42427054047584534,0.5365697145462036","0.6111072897911072,0.5430110096931458","0.4404444694519043,0.5315405130386353","0.6065507531166077,0.5357800722122192","0.44288724660873413,0.5240388512611389","0.5865681171417236,0.5317639112472534","0.4618278443813324,0.5326619148254395","0.5980597138404846,0.6766235828399658","0.46386173367500305,0.6783775091171265","0.5799350142478943,0.8155058026313782","0.492361843585968,0.8310524225234985","0.5627200603485107,0.8266927003860474","0.49813538789749146,0.8454035520553589","0.5932079553604126,0.8762184381484985","0.5210052728652954,0.8872267603874207"
34,"0.5162122249603271,0.29854387044906616","0.5292251110076904,0.28715628385543823","0.5360216498374939,0.2875121235847473","0.5411491990089417,0.2877500653266907","0.5033887028694153,0.28548553586006165","0.4930446743965149,0.28489556908607483","0.48446542024612427,0.2843968868255615","0.5458722710609436,0.29142770171165466","0.4667840600013733,0.28743523359298706","0.5283020734786987,0.3113013505935669","0.49489325284957886,0.311063289642334","0.6094390153884888,0.35967254638671875","0.4007071554660797,0.354783833026886","0.6296432614326477,0.44705861806869507","0.3751969635486603,0.44338980317115784","0.6233054995536804,0.5195575952529907","0.4157980978488922,0.5133078098297119","0.6229024529457092,0.5440827012062073","0.42470723390579224,0.5375589728355408","0.6117681264877319,0.5433270931243896","0.4407157599925995,0.5331297516822815","0.6067783832550049,0.5354512929916382","0.44301554560661316,0.525516927242279","0.5855547785758972,0.5319477915763855","0.46105754375457764,0.5328758955001831","0.5960766077041626,0.6782062649726868","0.4639343321323395,0.678280234336853","0.5843337178230286,0.8173588514328003","0.49206581711769104,0.8305155634880066","0.5695847272872925,0.827784538269043","0.49769875407218933,0.8440213203430176","0.5927692651748657,0.8784321546554565","0.5205666422843933,0.8867147564888"
